Time,N_QTN
"2020-01-30/15:20:56",1188.49
"2020-01-30/15:21:03",1292.46
"2020-01-30/15:21:10",1316.07
"2020-01-30/15:21:17",1290.60
"2020-01-30/15:21:24",1302.22
"2020-01-30/15:21:31",1292.16
"2020-01-30/15:21:38",1299.43
"2020-01-30/15:21:45",1296.98
"2020-01-30/15:21:52",1300.90
"2020-01-30/15:21:59",1303.08
"2020-01-30/15:22:06",1289.81
"2020-01-30/15:22:13",1292.52
"2020-01-30/15:22:20",1305.63
"2020-01-30/15:22:27",1306.99
"2020-01-30/15:22:34",1305.23
"2020-01-30/15:22:41",1302.20
"2020-01-30/15:22:48",1307.64
"2020-01-30/15:22:55",1311.24
"2020-01-30/15:23:02",1309.95
"2020-01-30/15:23:09",1298.88
"2020-01-30/15:23:16",1287.70
"2020-01-30/15:23:23",1290.86
"2020-01-30/15:23:30",1307.42
"2020-01-30/15:23:37",1294.63
"2020-01-30/15:23:44",1293.29
"2020-01-30/15:23:51",1299.54
"2020-01-30/15:23:58",1304.87
"2020-01-30/15:24:05",1295.30
"2020-01-30/15:24:12",1295.07
"2020-01-30/15:24:19",1284.28
"2020-01-30/15:24:26",1291.41
"2020-01-30/15:24:33",1288.87
"2020-01-30/15:24:40",1301.50
"2020-01-30/15:24:47",1294.41
"2020-01-30/15:24:54",1295.57
"2020-01-30/15:25:01",1305.93
"2020-01-30/15:25:08",1296.32
"2020-01-30/15:25:15",1291.22
"2020-01-30/15:25:22",1299.91
"2020-01-30/15:25:29",1300.22
"2020-01-30/15:25:36",1286.76
"2020-01-30/15:25:43",1292.55
"2020-01-30/15:25:50",1293.30
"2020-01-30/15:25:57",1293.48
"2020-01-30/15:26:04",1297.34
"2020-01-30/15:26:11",1288.72
"2020-01-30/15:26:18",1310.25
"2020-01-30/15:26:25",1296.95
"2020-01-30/15:26:32",1301.93
"2020-01-30/15:26:39",1301.29
"2020-01-30/15:26:46",1291.39
"2020-01-30/15:26:53",1297.65
"2020-01-30/15:27:00",1300.72
"2020-01-30/15:27:07",1306.27
"2020-01-30/15:27:14",1292.57
"2020-01-30/15:27:21",1302.09
"2020-01-30/15:27:28",1295.25
"2020-01-30/15:27:35",1301.29
"2020-01-30/15:27:42",1299.92
"2020-01-30/15:27:49",1299.58
"2020-01-30/15:27:56",1299.01
"2020-01-30/15:28:03",1297.02
"2020-01-30/15:28:10",1296.84
"2020-01-30/15:28:17",1293.23
"2020-01-30/15:28:24",1304.55
"2020-01-30/15:28:31",1292.54
"2020-01-30/15:28:38",1300.91
"2020-01-30/15:28:45",1299.20
"2020-01-30/15:28:52",1295.29
"2020-01-30/15:28:59",1299.77
"2020-01-30/15:29:06",1292.89
"2020-01-30/15:29:13",1280.45
"2020-01-30/15:29:20",1307.45
"2020-01-30/15:29:27",1296.78
"2020-01-30/15:29:34",1293.83
"2020-01-30/15:29:41",1290.50
"2020-01-30/15:29:48",1282.89
"2020-01-30/15:29:55",1283.10
"2020-01-30/15:30:02",1293.45
"2020-01-30/15:30:09",1297.33
"2020-01-30/15:30:16",1295.26
"2020-01-30/15:30:23",1294.54
"2020-01-30/15:30:29",1285.67
"2020-01-30/15:30:36",1298.39
"2020-01-30/15:30:43",1302.88
"2020-01-30/15:30:50",1294.24
"2020-01-30/15:30:57",1295.93
"2020-01-30/15:31:04",1299.15
"2020-01-30/15:31:11",1297.97
"2020-01-30/15:31:18",1290.34
"2020-01-30/15:31:25",1299.24
"2020-01-30/15:31:32",1295.88
"2020-01-30/15:31:39",1284.78
"2020-01-30/15:31:46",1203.79
"2020-01-30/15:31:53",1286.55
"2020-01-30/15:32:00",1295.43
"2020-01-30/15:32:07",1290.31
"2020-01-30/15:32:14",1290.61
"2020-01-30/15:32:21",1291.69
"2020-01-30/15:32:28",1290.09
"2020-01-30/15:32:35",1289.72
"2020-01-30/15:32:42",1286.28
"2020-01-30/15:32:49",1286.90
"2020-01-30/15:32:56",1196.49
"2020-01-30/15:33:03",1208.84
"2020-01-30/15:33:10",1197.57
"2020-01-30/15:33:17",1201.29
"2020-01-30/15:33:24",1291.20
"2020-01-30/15:33:31",1198.42
"2020-01-30/15:33:38",1296.16
"2020-01-30/15:33:45",1300.30
"2020-01-30/15:33:52",1285.73
"2020-01-30/15:33:59",1190.63
"2020-01-30/15:34:06",1291.18
"2020-01-30/15:34:13",1288.55
"2020-01-30/15:34:20",1289.34
"2020-01-30/15:34:27",1291.81
"2020-01-30/15:34:34",1302.22
"2020-01-30/15:34:41",1205.12
"2020-01-30/15:34:48",1295.20
"2020-01-30/15:34:55",1289.36
"2020-01-30/15:35:02",1293.87
"2020-01-30/15:35:09",1289.90
"2020-01-30/15:35:16",1286.10
"2020-01-30/15:35:23",1290.31
"2020-01-30/15:35:30",1305.60
"2020-01-30/15:35:37",1297.54
"2020-01-30/15:35:44",1304.97
"2020-01-30/15:35:51",1288.62
"2020-01-30/15:35:58",1289.24
"2020-01-30/15:36:05",1293.73
"2020-01-30/15:36:12",1288.20
"2020-01-30/15:36:19",1293.97
"2020-01-30/15:36:26",1304.50
"2020-01-30/15:36:33",1290.37
"2020-01-30/15:36:40",1282.15
"2020-01-30/15:36:47",1301.54
"2020-01-30/15:36:54",1294.28
"2020-01-30/15:37:01",1300.78
"2020-01-30/15:37:08",1295.57
"2020-01-30/15:37:15",1310.68
"2020-01-30/15:37:22",1292.19
"2020-01-30/15:37:29",1293.10
"2020-01-30/15:37:36",1305.36
"2020-01-30/15:37:43",1293.45
"2020-01-30/15:37:50",1304.23
"2020-01-30/15:37:57",1293.08
"2020-01-30/15:38:04",1294.68
"2020-01-30/15:38:11",1196.10
"2020-01-30/15:38:18",1167.77
"2020-01-30/15:38:25",1171.11
"2020-01-30/15:38:32",1163.08
"2020-01-30/15:38:39",1166.04
"2020-01-30/15:38:46",1168.43
"2020-01-30/15:38:53",1172.99
"2020-01-30/15:39:00",1170.27
"2020-01-30/15:39:07",1165.88
"2020-01-30/15:39:14",1160.33
"2020-01-30/15:39:21",1168.24
"2020-01-30/15:39:28",1162.11
"2020-01-30/15:39:35",1165.37
"2020-01-30/15:39:42",1169.66
"2020-01-30/15:39:49",1165.79
"2020-01-30/15:39:56",1157.04
"2020-01-30/15:40:03",1163.48
"2020-01-30/15:40:10",1158.02
"2020-01-30/15:40:17",1171.36
"2020-01-30/15:40:24",1164.04
"2020-01-30/15:40:31",1170.60
"2020-01-30/15:40:38",1162.20
"2020-01-30/15:40:45",1168.37
"2020-01-30/15:40:52",1153.77
"2020-01-30/15:40:59",1158.11
"2020-01-30/15:41:06",1159.11
"2020-01-30/15:41:13",1155.82
"2020-01-30/15:41:20",1167.44
"2020-01-30/15:41:27",1167.38
"2020-01-30/15:41:34",1157.58
"2020-01-30/15:41:41",1154.60
"2020-01-30/15:41:48",1055.15
"2020-01-30/15:41:55",1062.83
"2020-01-30/15:42:02",1049.82
"2020-01-30/15:42:09",1058.54
"2020-01-30/15:42:16",1158.70
"2020-01-30/15:42:23",1070.83
"2020-01-30/15:42:30",1142.24
"2020-01-30/15:42:37",1154.34
"2020-01-30/15:42:43",1067.78
"2020-01-30/15:42:50",1161.88
"2020-01-30/15:42:57",1152.51
"2020-01-30/15:43:04",1153.76
"2020-01-30/15:43:11",1157.99
"2020-01-30/15:43:18",1155.08
"2020-01-30/15:43:25",1170.46
"2020-01-30/15:43:32",1167.09
"2020-01-30/15:43:39",1059.27
"2020-01-30/15:43:46",1058.21
"2020-01-30/15:43:53",1045.77
"2020-01-30/15:44:00",1061.80
"2020-01-30/15:44:07",1060.08
"2020-01-30/15:44:14",1062.97
"2020-01-30/15:44:21",1063.58
"2020-01-30/15:44:28",1153.98
"2020-01-30/15:44:35",1164.98
"2020-01-30/15:44:42",1161.43
"2020-01-30/15:44:49",1165.47
"2020-01-30/15:44:56",1164.21
"2020-01-30/15:45:03",1163.86
"2020-01-30/15:45:10",1145.23
"2020-01-30/15:45:17",1151.36
"2020-01-30/15:45:24",1161.50
"2020-01-30/15:45:31",1159.28
"2020-01-30/15:45:38",1159.96
"2020-01-30/15:45:45",1162.12
"2020-01-30/15:45:52",1153.39
"2020-01-30/15:45:59",1150.36
"2020-01-30/15:46:06",1163.06
"2020-01-30/15:46:13",1174.03
"2020-01-30/15:46:20",1177.78
"2020-01-30/15:46:27",1172.15
"2020-01-30/15:46:34",1163.89
"2020-01-30/15:46:41",1167.08
"2020-01-30/15:46:48",1174.48
"2020-01-30/15:46:55",1289.08
"2020-01-30/15:47:02",1297.60
"2020-01-30/15:47:09",1290.37
"2020-01-30/15:47:16",1311.42
"2020-01-30/15:47:23",1288.12
"2020-01-30/15:47:30",1300.34
"2020-01-30/15:47:37",1308.45
"2020-01-30/15:47:44",1309.49
"2020-01-30/15:47:51",1307.97
"2020-01-30/15:47:58",1316.93
"2020-01-30/15:48:05",1303.84
"2020-01-30/15:48:12",1302.15
"2020-01-30/15:48:19",1306.34
"2020-01-30/15:48:26",1287.74
"2020-01-30/15:48:33",1307.96
"2020-01-30/15:48:40",1289.67
"2020-01-30/15:48:47",1304.15
"2020-01-30/15:48:54",1297.23
"2020-01-30/15:49:01",1305.20
"2020-01-30/15:49:08",1299.06
"2020-01-30/15:49:15",1311.90
"2020-01-30/15:49:22",1317.54
"2020-01-30/15:49:29",1318.90
"2020-01-30/15:49:36",1313.63
"2020-01-30/15:49:43",1316.59
"2020-01-30/15:49:50",1317.14
"2020-01-30/15:49:57",1311.49
"2020-01-30/15:50:04",1310.32
"2020-01-30/15:50:11",1313.37
"2020-01-30/15:50:18",1321.57
"2020-01-30/15:50:25",1317.71
"2020-01-30/15:50:32",1304.26
"2020-01-30/15:50:39",1303.69
"2020-01-30/15:50:46",1289.14
"2020-01-30/15:50:53",1293.94
"2020-01-30/15:51:00",1292.66
"2020-01-30/15:51:07",1297.78
"2020-01-30/15:51:14",1280.08
"2020-01-30/15:51:21",1290.69
"2020-01-30/15:51:28",1296.04
"2020-01-30/15:51:35",1299.30
"2020-01-30/15:51:42",1313.97
"2020-01-30/15:51:49",1316.20
"2020-01-30/15:51:56",1290.55
"2020-01-30/15:52:03",1308.29
"2020-01-30/15:52:10",1298.79
"2020-01-30/15:52:17",1306.55
"2020-01-30/15:52:24",1295.90
"2020-01-30/15:52:31",1304.18
"2020-01-30/15:52:38",1301.59
"2020-01-30/15:52:45",1297.31
"2020-01-30/15:52:52",1310.67
"2020-01-30/15:52:59",1308.39
"2020-01-30/15:53:06",1306.73
"2020-01-30/15:53:13",1308.81
"2020-01-30/15:53:20",1304.63
"2020-01-30/15:53:27",1304.94
"2020-01-30/15:53:34",1296.88
"2020-01-30/15:53:41",1304.24
"2020-01-30/15:53:48",1305.02
"2020-01-30/15:53:55",1297.94
"2020-01-30/15:54:02",1289.33
"2020-01-30/15:54:09",1302.78
"2020-01-30/15:54:16",1318.91
"2020-01-30/15:54:23",1318.99
"2020-01-30/15:54:30",1321.39
"2020-01-30/15:54:37",1307.25
"2020-01-30/15:54:44",1305.72
"2020-01-30/15:54:51",1306.07
"2020-01-30/15:54:58",1297.77
"2020-01-30/15:55:04",1312.69
"2020-01-30/15:55:11",1307.31
"2020-01-30/15:55:18",1315.51
"2020-01-30/15:55:25",1313.45
"2020-01-30/15:55:32",1314.12
"2020-01-30/15:55:39",1301.41
"2020-01-30/15:55:46",1299.72
"2020-01-30/15:55:53",1313.60
"2020-01-30/15:56:00",1306.45
"2020-01-30/15:56:07",1302.09
"2020-01-30/15:56:14",1306.48
"2020-01-30/15:56:21",1318.64
"2020-01-30/15:56:28",1328.02
"2020-01-30/15:56:35",1329.67
"2020-01-30/15:56:42",1332.20
"2020-01-30/15:56:49",1346.13
"2020-01-30/15:56:56",1336.18
"2020-01-30/15:57:03",1430.70
"2020-01-30/15:57:10",1440.00
"2020-01-30/15:57:17",1357.23
"2020-01-30/15:57:24",1439.70
"2020-01-30/15:57:31",1437.52
"2020-01-30/15:57:38",1334.12
"2020-01-30/15:57:45",1436.81
"2020-01-30/15:57:52",1340.90
"2020-01-30/15:57:59",1437.38
"2020-01-30/15:58:06",1332.01
"2020-01-30/15:58:13",1440.37
"2020-01-30/15:58:20",1443.25
"2020-01-30/15:58:27",1442.03
"2020-01-30/15:58:34",1438.03
"2020-01-30/15:58:41",1440.14
"2020-01-30/15:58:48",1341.49
"2020-01-30/15:58:55",1447.22
"2020-01-30/15:59:02",1430.73
"2020-01-30/15:59:09",1443.75
"2020-01-30/15:59:16",1426.63
"2020-01-30/15:59:23",1434.59
"2020-01-30/15:59:30",1348.85
"2020-01-30/15:59:37",1345.31
"2020-01-30/15:59:44",1435.27
"2020-01-30/15:59:51",1336.11
"2020-01-30/15:59:58",1440.68
"2020-01-30/16:00:05",1436.35
"2020-01-30/16:00:12",1430.94
"2020-01-30/16:00:19",1434.13
"2020-01-30/16:00:26",1436.09
"2020-01-30/16:00:33",1344.84
"2020-01-30/16:00:40",1437.05
"2020-01-30/16:00:47",1438.63
"2020-01-30/16:00:54",1446.55
"2020-01-30/16:01:01",1349.43
"2020-01-30/16:01:08",1340.99
"2020-01-30/16:01:15",1335.16
"2020-01-30/16:01:22",1430.28
"2020-01-30/16:01:29",1340.68
"2020-01-30/16:01:36",1343.03
"2020-01-30/16:01:43",1337.19
"2020-01-30/16:01:50",1319.12
"2020-01-30/16:01:57",1342.79
"2020-01-30/16:02:04",1344.10
"2020-01-30/16:02:11",1345.96
"2020-01-30/16:02:18",1345.27
"2020-01-30/16:02:25",1435.70
"2020-01-30/16:02:32",1342.37
"2020-01-30/16:02:39",1341.42
"2020-01-30/16:02:46",1434.96
"2020-01-30/16:02:53",1440.58
"2020-01-30/16:03:00",1445.53
"2020-01-30/16:03:07",1441.69
"2020-01-30/16:03:14",1441.89
"2020-01-30/16:03:21",1432.24
"2020-01-30/16:03:28",1446.61
"2020-01-30/16:03:35",1449.49
"2020-01-30/16:03:42",1439.52
"2020-01-30/16:03:49",1452.59
"2020-01-30/16:03:56",1438.36
"2020-01-30/16:04:03",1448.56
"2020-01-30/16:04:10",1423.16
"2020-01-30/16:04:17",1434.55
"2020-01-30/16:04:24",1439.99
"2020-01-30/16:04:31",1446.94
"2020-01-30/16:04:38",1435.28
"2020-01-30/16:04:45",1436.09
"2020-01-30/16:04:52",1441.16
"2020-01-30/16:04:59",1438.57
"2020-01-30/16:05:06",1440.42
"2020-01-30/16:05:13",1432.58
"2020-01-30/16:05:20",1431.77
"2020-01-30/16:05:27",1431.54
"2020-01-30/16:05:34",1349.49
"2020-01-30/16:05:41",1441.98
"2020-01-30/16:05:48",1439.22
"2020-01-30/16:05:55",1440.41
"2020-01-30/16:06:02",1430.38
"2020-01-30/16:06:09",1439.17
"2020-01-30/16:06:16",1343.63
"2020-01-30/16:06:23",1441.34
"2020-01-30/16:06:30",1427.63
"2020-01-30/16:06:37",1442.97
"2020-01-30/16:06:44",1441.79
"2020-01-30/16:06:51",1443.11
"2020-01-30/16:06:58",1439.11
"2020-01-30/16:07:05",1319.89
"2020-01-30/16:07:12",1321.12
"2020-01-30/16:07:18",1302.34
"2020-01-30/16:07:25",1334.22
"2020-01-30/16:07:32",1328.64
"2020-01-30/16:07:39",1328.09
"2020-01-30/16:07:46",1309.75
"2020-01-30/16:07:53",1308.80
"2020-01-30/16:08:00",1423.71
"2020-01-30/16:08:07",1435.72
"2020-01-30/16:08:14",1332.48
"2020-01-30/16:08:21",1347.61
"2020-01-30/16:08:28",1323.77
"2020-01-30/16:08:35",1317.37
"2020-01-30/16:08:42",1453.05
"2020-01-30/16:08:49",1341.18
"2020-01-30/16:08:56",1332.03
"2020-01-30/16:09:03",1313.56
"2020-01-30/16:09:10",1317.51
"2020-01-30/16:09:17",1313.70
"2020-01-30/16:09:24",1314.07
"2020-01-30/16:09:31",1323.58
"2020-01-30/16:09:38",1300.18
"2020-01-30/16:09:45",1305.73
"2020-01-30/16:09:52",1335.26
"2020-01-30/16:09:59",1308.93
"2020-01-30/16:10:06",1317.77
"2020-01-30/16:10:13",1318.86
"2020-01-30/16:10:20",1319.59
"2020-01-30/16:10:27",1334.56
"2020-01-30/16:10:34",1338.56
"2020-01-30/16:10:41",1424.64
"2020-01-30/16:10:48",1325.42
"2020-01-30/16:10:55",1331.04
"2020-01-30/16:11:02",1341.95
"2020-01-30/16:11:09",1449.04
"2020-01-30/16:11:16",1345.45
"2020-01-30/16:11:23",1344.31
"2020-01-30/16:11:30",1334.10
"2020-01-30/16:11:37",1344.78
"2020-01-30/16:11:44",1312.96
"2020-01-30/16:11:51",1323.65
"2020-01-30/16:11:58",1307.07
"2020-01-30/16:12:05",1305.64
"2020-01-30/16:12:12",1294.91
"2020-01-30/16:12:19",1300.73
"2020-01-30/16:12:26",1292.94
"2020-01-30/16:12:33",1315.17
"2020-01-30/16:12:40",1293.51
"2020-01-30/16:12:47",1322.95
"2020-01-30/16:12:54",1327.07
"2020-01-30/16:13:01",1329.82
"2020-01-30/16:13:08",1437.16
"2020-01-30/16:13:15",1300.45
"2020-01-30/16:13:22",1341.80
"2020-01-30/16:13:29",1335.17
"2020-01-30/16:13:36",1337.05
"2020-01-30/16:13:43",1324.89
"2020-01-30/16:13:50",1326.67
"2020-01-30/16:13:57",1342.23
"2020-01-30/16:14:04",1323.61
"2020-01-30/16:14:11",1324.82
"2020-01-30/16:14:18",1340.41
"2020-01-30/16:14:25",1343.72
"2020-01-30/16:14:32",1434.57
"2020-01-30/16:14:39",1434.64
"2020-01-30/16:14:46",1440.43
"2020-01-30/16:14:53",1335.24
"2020-01-30/16:15:00",1345.96
"2020-01-30/16:15:07",1348.87
"2020-01-30/16:15:14",1338.02
"2020-01-30/16:15:21",1332.45
"2020-01-30/16:15:28",1333.42
"2020-01-30/16:15:35",1342.42
"2020-01-30/16:15:42",1340.77
"2020-01-30/16:15:49",1316.54
"2020-01-30/16:15:56",1339.23
"2020-01-30/16:16:03",1328.52
"2020-01-30/16:16:10",1326.46
"2020-01-30/16:16:17",1333.13
"2020-01-30/16:16:24",1329.81
"2020-01-30/16:16:31",1330.26
"2020-01-30/16:16:38",1327.04
"2020-01-30/16:16:45",1326.55
"2020-01-30/16:16:52",1335.10
"2020-01-30/16:16:59",1323.30
"2020-01-30/16:17:06",1330.44
"2020-01-30/16:17:13",1434.10
"2020-01-30/16:17:20",1442.88
"2020-01-30/16:17:27",1433.21
"2020-01-30/16:17:34",1434.27
"2020-01-30/16:17:41",1425.29
"2020-01-30/16:17:48",1442.71
"2020-01-30/16:17:55",1440.73
"2020-01-30/16:18:02",1434.45
"2020-01-30/16:18:09",1427.72
"2020-01-30/16:18:16",1430.86
"2020-01-30/16:18:23",1432.64
"2020-01-30/16:18:30",1430.96
"2020-01-30/16:18:37",1444.01
"2020-01-30/16:18:44",1436.91
"2020-01-30/16:18:51",1447.47
"2020-01-30/16:18:58",1437.23
"2020-01-30/16:19:05",1435.65
"2020-01-30/16:19:12",1433.13
"2020-01-30/16:19:19",1433.65
"2020-01-30/16:19:26",1432.65
"2020-01-30/16:19:33",1435.72
"2020-01-30/16:19:39",1440.90
"2020-01-30/16:19:46",1437.91
"2020-01-30/16:19:53",1431.21
"2020-01-30/16:20:00",1341.25
"2020-01-30/16:20:07",1344.54
"2020-01-30/16:20:14",1434.62
"2020-01-30/16:20:21",1340.48
"2020-01-30/16:20:28",1345.74
"2020-01-30/16:20:35",1338.69
"2020-01-30/16:20:42",1328.88
"2020-01-30/16:20:49",1299.50
"2020-01-30/16:20:56",1298.16
"2020-01-30/16:21:03",1296.52
"2020-01-30/16:21:10",1296.68
"2020-01-30/16:21:17",1306.50
"2020-01-30/16:21:24",1305.40
"2020-01-30/16:21:31",1303.25
"2020-01-30/16:21:38",1309.20
"2020-01-30/16:21:45",1303.46
"2020-01-30/16:21:52",1300.12
"2020-01-30/16:21:59",1304.84
"2020-01-30/16:22:06",1299.01
"2020-01-30/16:22:13",1318.93
"2020-01-30/16:22:20",1321.26
"2020-01-30/16:22:27",1305.01
"2020-01-30/16:22:34",1319.67
"2020-01-30/16:22:41",1308.01
"2020-01-30/16:22:48",1305.63
"2020-01-30/16:22:55",1320.20
"2020-01-30/16:23:02",1312.57
"2020-01-30/16:23:09",1307.20
"2020-01-30/16:23:16",1327.02
"2020-01-30/16:23:23",1435.90
"2020-01-30/16:23:30",1347.76
"2020-01-30/16:23:37",1330.74
"2020-01-30/16:23:44",1339.07
"2020-01-30/16:23:51",1330.78
"2020-01-30/16:23:58",1440.85
"2020-01-30/16:24:05",1429.26
"2020-01-30/16:24:12",1341.15
"2020-01-30/16:24:19",1433.01
"2020-01-30/16:24:26",1440.23
"2020-01-30/16:24:33",1439.31
"2020-01-30/16:24:40",1341.61
"2020-01-30/16:24:47",1435.79
"2020-01-30/16:24:54",1341.70
"2020-01-30/16:25:01",1350.04
"2020-01-30/16:25:08",1428.21
"2020-01-30/16:25:15",1338.31
"2020-01-30/16:25:22",1432.38
"2020-01-30/16:25:29",1446.35
"2020-01-30/16:25:36",1337.96
"2020-01-30/16:25:43",1343.62
"2020-01-30/16:25:50",1340.82
"2020-01-30/16:25:57",1345.59
"2020-01-30/16:26:04",1339.99
"2020-01-30/16:26:11",1330.66
"2020-01-30/16:26:18",1342.06
"2020-01-30/16:26:25",1332.02
"2020-01-30/16:26:32",1332.94
"2020-01-30/16:26:39",1342.48
"2020-01-30/16:26:46",1330.42
"2020-01-30/16:26:53",1328.79
"2020-01-30/16:27:00",1315.74
"2020-01-30/16:27:07",1308.44
"2020-01-30/16:27:14",1301.28
"2020-01-30/16:27:21",1307.60
"2020-01-30/16:27:28",1309.73
"2020-01-30/16:27:35",1314.85
"2020-01-30/16:27:42",1319.38
"2020-01-30/16:27:49",1305.03
"2020-01-30/16:27:56",1300.83
"2020-01-30/16:28:03",1302.04
"2020-01-30/16:28:10",1305.28
"2020-01-30/16:28:17",1304.78
"2020-01-30/16:28:24",1296.93
"2020-01-30/16:28:31",1306.25
"2020-01-30/16:28:38",1329.92
"2020-01-30/16:28:45",1330.03
"2020-01-30/16:28:52",1331.22
"2020-01-30/16:28:59",1307.01
"2020-01-30/16:29:06",1329.92
"2020-01-30/16:29:13",1306.22
"2020-01-30/16:29:20",1347.82
"2020-01-30/16:29:27",1327.91
"2020-01-30/16:29:34",1329.26
"2020-01-30/16:29:41",1436.48
"2020-01-30/16:29:48",1338.28
"2020-01-30/16:29:55",1340.95
"2020-01-30/16:30:02",1430.64
"2020-01-30/16:30:09",1334.67
"2020-01-30/16:30:16",1315.69
"2020-01-30/16:30:23",1313.98
"2020-01-30/16:30:30",1303.01
"2020-01-30/16:30:37",1304.55
"2020-01-30/16:30:44",1314.43
"2020-01-30/16:30:51",1316.42
"2020-01-30/16:30:58",1305.13
"2020-01-30/16:31:05",1312.60
"2020-01-30/16:31:12",1300.04
"2020-01-30/16:31:19",1312.08
"2020-01-30/16:31:26",1301.49
"2020-01-30/16:31:33",1318.91
"2020-01-30/16:31:40",1304.99
"2020-01-30/16:31:47",1306.48
"2020-01-30/16:31:54",1310.68
"2020-01-30/16:32:00",1311.26
"2020-01-30/16:32:07",1306.92
"2020-01-30/16:32:14",1305.38
"2020-01-30/16:32:21",1314.21
"2020-01-30/16:32:28",1320.54
"2020-01-30/16:32:35",1312.03
"2020-01-30/16:32:42",1335.12
"2020-01-30/16:32:49",1337.11
"2020-01-30/16:32:56",1324.91
"2020-01-30/16:33:03",1326.75
"2020-01-30/16:33:10",1311.39
"2020-01-30/16:33:17",1308.03
"2020-01-30/16:33:24",1326.61
"2020-01-30/16:33:31",1310.80
"2020-01-30/16:33:38",1288.38
"2020-01-30/16:33:45",1192.12
"2020-01-30/16:33:52",1174.43
"2020-01-30/16:33:59",1157.34
"2020-01-30/16:34:06",1198.42
"2020-01-30/16:34:13",1286.45
"2020-01-30/16:34:20",1186.93
"2020-01-30/16:34:27",1163.36
"2020-01-30/16:34:34",1158.38
"2020-01-30/16:34:41",1149.18
"2020-01-30/16:34:48",1147.40
"2020-01-30/16:34:55",1146.19
"2020-01-30/16:35:02",1145.69
"2020-01-30/16:35:09",1068.45
"2020-01-30/16:35:16",1041.80
"2020-01-30/16:35:23",1160.87
"2020-01-30/16:35:30",1152.51
"2020-01-30/16:35:37",1032.93
"2020-01-30/16:35:44",1031.14
"2020-01-30/16:35:51",1046.85
"2020-01-30/16:35:58",1064.78
"2020-01-30/16:36:05",1198.73
"2020-01-30/16:36:12",1192.40
"2020-01-30/16:36:19",1193.44
"2020-01-30/16:36:26",1192.26
"2020-01-30/16:36:33",1192.83
"2020-01-30/16:36:40",1162.43
"2020-01-30/16:36:47",1155.32
"2020-01-30/16:36:54",1142.18
"2020-01-30/16:37:01",1067.76
"2020-01-30/16:37:08",1053.90
"2020-01-30/16:37:15",1048.51
"2020-01-30/16:37:22",1058.82
"2020-01-30/16:37:29",1033.01
"2020-01-30/16:37:36",1025.91
"2020-01-30/16:37:43",1029.58
"2020-01-30/16:37:50",1036.16
"2020-01-30/16:37:57",1033.54
"2020-01-30/16:38:04",1029.74
"2020-01-30/16:38:11",1029.43
"2020-01-30/16:38:18",1023.63
"2020-01-30/16:38:25",1038.90
"2020-01-30/16:38:32",1021.05
"2020-01-30/16:38:39",942.536
"2020-01-30/16:38:46",915.659
"2020-01-30/16:38:53",926.452
"2020-01-30/16:39:00",918.140
"2020-01-30/16:39:07",930.728
"2020-01-30/16:39:14",834.649
"2020-01-30/16:39:21",853.507
"2020-01-30/16:39:28",850.204
"2020-01-30/16:39:35",837.004
"2020-01-30/16:39:42",859.705
"2020-01-30/16:39:49",840.905
"2020-01-30/16:39:56",861.650
"2020-01-30/16:40:03",920.748
"2020-01-30/16:40:10",935.908
"2020-01-30/16:40:17",945.717
"2020-01-30/16:40:24",935.128
"2020-01-30/16:40:31",925.527
"2020-01-30/16:40:38",938.491
"2020-01-30/16:40:45",944.693
"2020-01-30/16:40:52",961.647
"2020-01-30/16:40:59",1027.08
"2020-01-30/16:41:06",959.156
"2020-01-30/16:41:13",944.446
"2020-01-30/16:41:20",939.985
"2020-01-30/16:41:27",1024.95
"2020-01-30/16:41:34",1023.58
"2020-01-30/16:41:41",1037.36
"2020-01-30/16:41:48",935.648
"2020-01-30/16:41:55",1030.94
"2020-01-30/16:42:02",1020.69
"2020-01-30/16:42:09",1063.92
"2020-01-30/16:42:16",1147.76
"2020-01-30/16:42:23",1147.58
"2020-01-30/16:42:30",1145.94
"2020-01-30/16:42:37",1145.14
"2020-01-30/16:42:44",1069.24
"2020-01-30/16:42:51",1145.27
"2020-01-30/16:42:58",1144.69
"2020-01-30/16:43:05",1151.24
"2020-01-30/16:43:12",1149.83
"2020-01-30/16:43:19",1153.13
"2020-01-30/16:43:26",1060.90
"2020-01-30/16:43:33",1043.74
"2020-01-30/16:43:40",1025.37
"2020-01-30/16:43:47",1040.63
"2020-01-30/16:43:54",1028.90
"2020-01-30/16:44:01",1034.29
"2020-01-30/16:44:08",1041.20
"2020-01-30/16:44:14",1059.07
"2020-01-30/16:44:21",1071.77
"2020-01-30/16:44:28",1145.53
"2020-01-30/16:44:35",1063.41
"2020-01-30/16:44:42",1152.08
"2020-01-30/16:44:49",1152.80
"2020-01-30/16:44:56",1145.07
"2020-01-30/16:45:03",1156.51
"2020-01-30/16:45:10",1163.45
"2020-01-30/16:45:17",1169.45
"2020-01-30/16:45:24",1178.67
"2020-01-30/16:45:31",1162.82
"2020-01-30/16:45:38",1153.33
"2020-01-30/16:45:45",1136.66
"2020-01-30/16:45:52",1154.74
"2020-01-30/16:45:59",1150.53
"2020-01-30/16:46:06",1148.68
"2020-01-30/16:46:13",1141.06
"2020-01-30/16:46:20",1152.40
"2020-01-30/16:46:27",1149.97
"2020-01-30/16:46:34",1134.65
"2020-01-30/16:46:41",1144.67
