Time,N_QTN
"2020-06-09/17:08:41",424.782
"2020-06-09/17:08:48",429.008
"2020-06-09/17:08:55",420.609
"2020-06-09/17:09:02",420.483
"2020-06-09/17:09:09",422.492
"2020-06-09/17:09:16",430.021
"2020-06-09/17:09:23",430.637
"2020-06-09/17:09:30",424.864
"2020-06-09/17:09:37",430.798
"2020-06-09/17:09:44",425.249
"2020-06-09/17:09:51",429.536
"2020-06-09/17:09:58",420.712
"2020-06-09/17:10:05",437.572
"2020-06-09/17:10:12",429.496
"2020-06-09/17:10:19",423.242
"2020-06-09/17:10:26",389.720
"2020-06-09/17:10:33",424.164
"2020-06-09/17:10:40",421.646
"2020-06-09/17:10:47",423.797
"2020-06-09/17:10:54",388.369
"2020-06-09/17:11:01",431.664
"2020-06-09/17:11:08",425.745
"2020-06-09/17:11:15",421.840
"2020-06-09/17:11:22",423.917
"2020-06-09/17:11:29",425.701
"2020-06-09/17:11:36",421.683
"2020-06-09/17:11:43",420.502
"2020-06-09/17:11:50",423.797
"2020-06-09/17:11:57",421.315
"2020-06-09/17:12:04",417.811
"2020-06-09/17:12:11",420.986
"2020-06-09/17:12:18",377.020
"2020-06-09/17:12:25",388.624
"2020-06-09/17:12:32",393.463
"2020-06-09/17:12:39",374.246
"2020-06-09/17:12:46",391.068
"2020-06-09/17:12:53",377.076
"2020-06-09/17:13:00",384.555
"2020-06-09/17:13:07",384.201
"2020-06-09/17:13:14",391.021
"2020-06-09/17:13:21",382.612
"2020-06-09/17:13:28",379.691
"2020-06-09/17:13:35",384.974
"2020-06-09/17:13:42",383.216
"2020-06-09/17:13:49",382.271
"2020-06-09/17:13:56",387.809
"2020-06-09/17:14:03",381.356
"2020-06-09/17:14:10",385.279
"2020-06-09/17:14:17",386.655
"2020-06-09/17:14:24",383.175
"2020-06-09/17:14:31",379.938
"2020-06-09/17:14:38",347.837
"2020-06-09/17:14:45",381.882
"2020-06-09/17:14:52",380.020
"2020-06-09/17:14:59",389.934
"2020-06-09/17:15:06",417.876
"2020-06-09/17:15:13",381.238
"2020-06-09/17:15:20",385.352
"2020-06-09/17:15:27",428.512
"2020-06-09/17:15:34",425.591
"2020-06-09/17:15:41",425.072
"2020-06-09/17:15:48",424.638
"2020-06-09/17:15:55",420.100
"2020-06-09/17:16:02",383.053
"2020-06-09/17:16:09",384.042
"2020-06-09/17:16:16",425.121
"2020-06-09/17:16:23",428.867
"2020-06-09/17:16:30",380.416
"2020-06-09/17:16:37",380.090
"2020-06-09/17:16:44",415.179
"2020-06-09/17:16:51",383.724
"2020-06-09/17:16:58",383.601
"2020-06-09/17:17:05",373.815
"2020-06-09/17:17:11",419.236
"2020-06-09/17:17:18",420.888
"2020-06-09/17:17:25",389.948
"2020-06-09/17:17:32",388.546
"2020-06-09/17:17:39",388.608
"2020-06-09/17:17:46",391.520
"2020-06-09/17:17:53",389.854
"2020-06-09/17:18:00",387.561
"2020-06-09/17:18:07",419.709
"2020-06-09/17:18:14",419.513
"2020-06-09/17:18:21",387.853
"2020-06-09/17:18:28",379.176
"2020-06-09/17:18:35",415.743
"2020-06-09/17:18:42",384.212
"2020-06-09/17:18:49",389.394
"2020-06-09/17:18:56",388.454
"2020-06-09/17:19:03",389.066
"2020-06-09/17:19:10",381.653
"2020-06-09/17:19:17",377.537
"2020-06-09/17:19:24",382.501
"2020-06-09/17:19:31",387.484
"2020-06-09/17:19:38",384.270
"2020-06-09/17:19:45",379.201
"2020-06-09/17:19:52",387.130
"2020-06-09/17:19:59",387.219
"2020-06-09/17:20:06",381.273
"2020-06-09/17:20:13",385.940
"2020-06-09/17:20:20",418.356
"2020-06-09/17:20:27",390.112
"2020-06-09/17:20:34",385.859
"2020-06-09/17:20:41",424.608
"2020-06-09/17:20:48",384.751
"2020-06-09/17:20:55",383.828
"2020-06-09/17:21:02",387.462
"2020-06-09/17:21:09",422.961
"2020-06-09/17:21:16",420.597
"2020-06-09/17:21:23",420.831
"2020-06-09/17:21:30",378.821
"2020-06-09/17:21:37",381.899
"2020-06-09/17:21:44",383.480
"2020-06-09/17:21:51",416.113
"2020-06-09/17:21:58",427.274
"2020-06-09/17:22:05",386.316
"2020-06-09/17:22:12",378.122
"2020-06-09/17:22:19",384.351
"2020-06-09/17:22:26",373.907
"2020-06-09/17:22:33",385.930
"2020-06-09/17:22:40",384.518
"2020-06-09/17:22:47",374.962
"2020-06-09/17:22:54",384.190
"2020-06-09/17:23:01",386.775
"2020-06-09/17:23:08",381.746
"2020-06-09/17:23:15",384.656
"2020-06-09/17:23:22",381.292
"2020-06-09/17:23:29",422.918
"2020-06-09/17:23:36",420.003
"2020-06-09/17:23:43",383.343
"2020-06-09/17:23:50",426.543
"2020-06-09/17:23:57",382.290
"2020-06-09/17:24:04",380.388
"2020-06-09/17:24:11",389.913
"2020-06-09/17:24:18",384.771
"2020-06-09/17:24:25",382.728
"2020-06-09/17:24:32",418.529
"2020-06-09/17:24:39",376.452
"2020-06-09/17:24:46",374.736
"2020-06-09/17:24:53",387.996
"2020-06-09/17:25:00",390.556
"2020-06-09/17:25:07",417.430
"2020-06-09/17:25:14",380.381
"2020-06-09/17:25:21",383.160
"2020-06-09/17:25:28",425.210
"2020-06-09/17:25:35",383.423
"2020-06-09/17:25:42",387.944
"2020-06-09/17:25:49",386.758
"2020-06-09/17:25:56",351.276
"2020-06-09/17:26:03",382.162
"2020-06-09/17:26:10",377.410
"2020-06-09/17:26:17",383.763
"2020-06-09/17:26:24",380.381
"2020-06-09/17:26:31",376.304
"2020-06-09/17:26:38",385.482
"2020-06-09/17:26:45",390.274
"2020-06-09/17:26:52",423.642
"2020-06-09/17:26:59",379.125
"2020-06-09/17:27:06",385.546
"2020-06-09/17:27:13",419.212
"2020-06-09/17:27:20",384.584
"2020-06-09/17:27:27",422.959
"2020-06-09/17:27:34",377.518
"2020-06-09/17:27:41",421.374
"2020-06-09/17:27:48",388.088
"2020-06-09/17:27:55",382.765
"2020-06-09/17:28:02",388.240
"2020-06-09/17:28:09",383.327
"2020-06-09/17:28:16",382.544
"2020-06-09/17:28:23",388.934
"2020-06-09/17:28:30",386.262
"2020-06-09/17:28:37",387.307
"2020-06-09/17:28:44",417.886
"2020-06-09/17:28:51",381.762
"2020-06-09/17:28:58",386.357
"2020-06-09/17:29:05",385.373
"2020-06-09/17:29:12",387.377
"2020-06-09/17:29:19",383.875
"2020-06-09/17:29:26",416.536
"2020-06-09/17:29:32",380.729
"2020-06-09/17:29:39",385.779
"2020-06-09/17:29:46",380.837
"2020-06-09/17:29:53",390.072
"2020-06-09/17:30:00",388.123
"2020-06-09/17:30:07",388.707
"2020-06-09/17:30:14",378.083
"2020-06-09/17:30:21",386.940
"2020-06-09/17:30:28",376.260
"2020-06-09/17:30:35",388.066
"2020-06-09/17:30:42",385.890
"2020-06-09/17:30:49",375.044
"2020-06-09/17:30:56",384.748
"2020-06-09/17:31:03",386.099
"2020-06-09/17:31:10",388.220
"2020-06-09/17:31:17",384.956
"2020-06-09/17:31:24",385.972
"2020-06-09/17:31:31",382.445
"2020-06-09/17:31:38",383.043
"2020-06-09/17:31:45",383.850
"2020-06-09/17:31:52",382.979
"2020-06-09/17:31:59",385.062
"2020-06-09/17:32:06",381.877
"2020-06-09/17:32:13",381.116
"2020-06-09/17:32:20",386.544
"2020-06-09/17:32:27",388.642
"2020-06-09/17:32:34",382.650
"2020-06-09/17:32:41",348.684
"2020-06-09/17:32:48",380.960
"2020-06-09/17:32:55",388.205
"2020-06-09/17:33:02",386.590
"2020-06-09/17:33:09",376.972
"2020-06-09/17:33:16",348.980
"2020-06-09/17:33:23",378.026
"2020-06-09/17:33:30",381.281
"2020-06-09/17:33:37",388.681
"2020-06-09/17:33:44",379.659
"2020-06-09/17:33:51",420.888
"2020-06-09/17:33:58",380.262
"2020-06-09/17:34:05",384.212
"2020-06-09/17:34:12",378.592
"2020-06-09/17:34:19",380.026
"2020-06-09/17:34:26",377.642
"2020-06-09/17:34:33",380.257
"2020-06-09/17:34:40",382.625
"2020-06-09/17:34:47",374.746
"2020-06-09/17:34:54",377.668
"2020-06-09/17:35:01",384.133
"2020-06-09/17:35:08",381.996
"2020-06-09/17:35:15",382.723
"2020-06-09/17:35:22",383.125
"2020-06-09/17:35:29",375.131
"2020-06-09/17:35:36",344.437
"2020-06-09/17:35:43",383.029
"2020-06-09/17:35:50",372.828
"2020-06-09/17:35:57",391.336
"2020-06-09/17:36:04",385.102
"2020-06-09/17:36:11",379.105
"2020-06-09/17:36:18",374.853
"2020-06-09/17:36:25",381.308
"2020-06-09/17:36:32",383.736
"2020-06-09/17:36:39",382.950
"2020-06-09/17:36:46",381.348
"2020-06-09/17:36:53",384.581
"2020-06-09/17:37:00",378.168
"2020-06-09/17:37:07",380.594
"2020-06-09/17:37:14",376.572
"2020-06-09/17:37:21",378.413
"2020-06-09/17:37:28",378.226
"2020-06-09/17:37:35",348.084
"2020-06-09/17:37:42",379.993
"2020-06-09/17:37:49",383.090
"2020-06-09/17:37:56",388.616
"2020-06-09/17:38:03",380.256
"2020-06-09/17:38:10",381.014
"2020-06-09/17:38:17",381.283
"2020-06-09/17:38:24",379.966
"2020-06-09/17:38:31",382.466
"2020-06-09/17:38:38",376.352
"2020-06-09/17:38:45",390.418
"2020-06-09/17:38:52",381.452
"2020-06-09/17:38:59",387.578
"2020-06-09/17:39:06",379.366
"2020-06-09/17:39:13",381.649
"2020-06-09/17:39:20",389.374
"2020-06-09/17:39:27",381.528
"2020-06-09/17:39:34",392.229
"2020-06-09/17:39:41",384.481
"2020-06-09/17:39:48",381.354
"2020-06-09/17:39:55",384.481
"2020-06-09/17:40:02",380.731
"2020-06-09/17:40:09",382.693
"2020-06-09/17:40:16",379.334
"2020-06-09/17:40:23",383.492
"2020-06-09/17:40:30",382.131
"2020-06-09/17:40:37",417.743
"2020-06-09/17:40:44",381.413
"2020-06-09/17:40:51",382.935
"2020-06-09/17:40:58",388.484
"2020-06-09/17:41:05",418.808
"2020-06-09/17:41:12",413.419
"2020-06-09/17:41:19",381.404
"2020-06-09/17:41:26",384.028
"2020-06-09/17:41:33",381.204
"2020-06-09/17:41:40",376.705
"2020-06-09/17:41:46",350.919
"2020-06-09/17:41:53",379.051
"2020-06-09/17:42:00",380.011
"2020-06-09/17:42:07",382.293
"2020-06-09/17:42:14",376.686
"2020-06-09/17:42:21",380.294
"2020-06-09/17:42:28",382.190
"2020-06-09/17:42:35",381.567
"2020-06-09/17:42:42",386.863
"2020-06-09/17:42:49",383.629
"2020-06-09/17:42:56",379.975
"2020-06-09/17:43:03",387.462
"2020-06-09/17:43:10",377.022
"2020-06-09/17:43:17",375.713
"2020-06-09/17:43:24",377.429
"2020-06-09/17:43:31",380.452
"2020-06-09/17:43:38",384.428
"2020-06-09/17:43:45",377.521
"2020-06-09/17:43:52",384.974
"2020-06-09/17:43:59",377.951
"2020-06-09/17:44:06",383.982
"2020-06-09/17:44:13",378.256
"2020-06-09/17:44:20",385.210
"2020-06-09/17:44:27",381.196
"2020-06-09/17:44:34",389.193
"2020-06-09/17:44:41",383.710
"2020-06-09/17:44:48",388.467
"2020-06-09/17:44:55",383.922
"2020-06-09/17:45:02",387.575
"2020-06-09/17:45:09",418.677
"2020-06-09/17:45:16",389.095
"2020-06-09/17:45:23",391.617
"2020-06-09/17:45:30",428.442
"2020-06-09/17:45:37",423.618
"2020-06-09/17:45:44",350.006
"2020-06-09/17:45:51",384.936
"2020-06-09/17:45:58",382.469
"2020-06-09/17:46:05",377.076
"2020-06-09/17:46:12",378.992
"2020-06-09/17:46:19",374.324
"2020-06-09/17:46:26",369.780
"2020-06-09/17:46:33",380.563
"2020-06-09/17:46:40",373.359
"2020-06-09/17:46:47",381.901
"2020-06-09/17:46:54",378.205
"2020-06-09/17:47:01",377.780
"2020-06-09/17:47:08",386.403
"2020-06-09/17:47:15",385.633
"2020-06-09/17:47:22",381.607
"2020-06-09/17:47:29",382.329
"2020-06-09/17:47:36",373.733
"2020-06-09/17:47:43",382.146
"2020-06-09/17:47:50",348.529
"2020-06-09/17:47:57",383.810
"2020-06-09/17:48:04",381.955
"2020-06-09/17:48:11",386.041
"2020-06-09/17:48:18",383.944
"2020-06-09/17:48:25",417.170
"2020-06-09/17:48:32",409.136
"2020-06-09/17:48:39",388.595
"2020-06-09/17:48:46",377.065
"2020-06-09/17:48:53",415.560
"2020-06-09/17:49:00",385.838
"2020-06-09/17:49:07",383.538
"2020-06-09/17:49:14",386.146
"2020-06-09/17:49:21",380.561
"2020-06-09/17:49:28",418.622
"2020-06-09/17:49:35",381.423
"2020-06-09/17:49:42",391.112
"2020-06-09/17:49:49",383.324
"2020-06-09/17:49:56",415.376
"2020-06-09/17:50:03",383.787
"2020-06-09/17:50:10",384.916
"2020-06-09/17:50:17",377.804
"2020-06-09/17:50:24",381.324
"2020-06-09/17:50:31",386.379
"2020-06-09/17:50:38",381.921
"2020-06-09/17:50:45",381.906
"2020-06-09/17:50:52",377.526
"2020-06-09/17:50:59",380.622
"2020-06-09/17:51:06",380.766
"2020-06-09/17:51:13",347.845
"2020-06-09/17:51:20",383.340
"2020-06-09/17:51:27",419.158
"2020-06-09/17:51:34",379.401
"2020-06-09/17:51:41",387.029
"2020-06-09/17:51:48",381.108
"2020-06-09/17:51:55",378.317
"2020-06-09/17:52:02",385.487
"2020-06-09/17:52:09",381.444
"2020-06-09/17:52:16",374.105
"2020-06-09/17:52:23",379.539
"2020-06-09/17:52:30",384.150
"2020-06-09/17:52:37",376.640
"2020-06-09/17:52:44",379.772
"2020-06-09/17:52:51",384.682
"2020-06-09/17:52:58",380.586
"2020-06-09/17:53:05",383.129
"2020-06-09/17:53:12",376.427
"2020-06-09/17:53:19",383.012
"2020-06-09/17:53:26",377.095
"2020-06-09/17:53:33",382.825
"2020-06-09/17:53:40",378.311
"2020-06-09/17:53:47",381.365
"2020-06-09/17:53:54",376.287
"2020-06-09/17:54:01",386.940
"2020-06-09/17:54:07",384.072
"2020-06-09/17:54:14",416.494
"2020-06-09/17:54:21",385.924
"2020-06-09/17:54:28",388.111
"2020-06-09/17:54:35",384.944
"2020-06-09/17:54:42",414.914
"2020-06-09/17:54:49",385.149
"2020-06-09/17:54:56",383.756
"2020-06-09/17:55:03",383.433
"2020-06-09/17:55:10",386.663
"2020-06-09/17:55:17",384.245
"2020-06-09/17:55:24",384.740
"2020-06-09/17:55:31",385.665
"2020-06-09/17:55:38",390.918
"2020-06-09/17:55:45",392.257
"2020-06-09/17:55:52",380.156
"2020-06-09/17:55:59",383.436
"2020-06-09/17:56:06",383.094
"2020-06-09/17:56:13",379.491
"2020-06-09/17:56:20",388.289
"2020-06-09/17:56:27",388.047
"2020-06-09/17:56:34",422.408
"2020-06-09/17:56:41",382.923
"2020-06-09/17:56:48",375.941
"2020-06-09/17:56:55",379.778
"2020-06-09/17:57:02",381.747
"2020-06-09/17:57:09",380.759
"2020-06-09/17:57:16",416.425
"2020-06-09/17:57:23",383.522
"2020-06-09/17:57:30",381.109
"2020-06-09/17:57:37",386.315
"2020-06-09/17:57:44",383.810
"2020-06-09/17:57:51",376.458
"2020-06-09/17:57:58",382.488
"2020-06-09/17:58:05",383.497
"2020-06-09/17:58:12",377.668
"2020-06-09/17:58:19",386.928
"2020-06-09/17:58:26",381.646
"2020-06-09/17:58:33",348.938
"2020-06-09/17:58:40",383.993
"2020-06-09/17:58:47",382.329
"2020-06-09/17:58:54",381.642
"2020-06-09/17:59:01",392.122
"2020-06-09/17:59:08",384.007
"2020-06-09/17:59:15",383.223
"2020-06-09/17:59:22",418.389
"2020-06-09/17:59:29",384.805
"2020-06-09/17:59:36",381.825
"2020-06-09/17:59:43",416.342
"2020-06-09/17:59:50",384.477
"2020-06-09/17:59:57",411.834
"2020-06-09/18:00:04",378.456
"2020-06-09/18:00:11",386.376
"2020-06-09/18:00:18",378.754
"2020-06-09/18:00:25",376.413
"2020-06-09/18:00:32",387.526
"2020-06-09/18:00:39",419.423
"2020-06-09/18:00:46",379.959
"2020-06-09/18:00:53",385.964
"2020-06-09/18:01:00",386.014
"2020-06-09/18:01:07",381.193
"2020-06-09/18:01:14",382.611
"2020-06-09/18:01:21",379.503
"2020-06-09/18:01:28",378.108
"2020-06-09/18:01:35",382.414
"2020-06-09/18:01:42",419.888
"2020-06-09/18:01:49",382.339
"2020-06-09/18:01:56",419.529
"2020-06-09/18:02:03",381.649
"2020-06-09/18:02:10",388.089
"2020-06-09/18:02:17",384.166
"2020-06-09/18:02:24",387.073
"2020-06-09/18:02:31",381.690
"2020-06-09/18:02:38",383.920
"2020-06-09/18:02:45",384.014
"2020-06-09/18:02:52",379.228
"2020-06-09/18:02:59",382.009
"2020-06-09/18:03:06",376.531
"2020-06-09/18:03:13",379.358
"2020-06-09/18:03:20",380.799
"2020-06-09/18:03:27",381.828
"2020-06-09/18:03:34",372.132
"2020-06-09/18:03:41",379.076
"2020-06-09/18:03:48",384.272
"2020-06-09/18:03:55",418.074
"2020-06-09/18:04:02",420.771
"2020-06-09/18:04:09",383.851
"2020-06-09/18:04:16",381.758
"2020-06-09/18:04:23",386.804
"2020-06-09/18:04:30",419.462
"2020-06-09/18:04:37",388.856
"2020-06-09/18:04:44",413.794
"2020-06-09/18:04:51",416.810
"2020-06-09/18:04:58",419.342
"2020-06-09/18:05:05",382.966
"2020-06-09/18:05:12",423.628
"2020-06-09/18:05:19",387.884
"2020-06-09/18:05:26",385.393
"2020-06-09/18:05:33",417.314
"2020-06-09/18:05:40",384.693
"2020-06-09/18:05:47",381.282
"2020-06-09/18:05:54",418.722
"2020-06-09/18:06:01",387.127
"2020-06-09/18:06:08",420.210
"2020-06-09/18:06:15",391.107
"2020-06-09/18:06:21",380.324
"2020-06-09/18:06:28",383.045
"2020-06-09/18:06:35",388.515
"2020-06-09/18:06:43",417.942
"2020-06-09/18:06:49",388.240
"2020-06-09/18:06:56",423.501
"2020-06-09/18:07:04",387.722
"2020-06-09/18:07:10",387.545
"2020-06-09/18:07:17",420.969
"2020-06-09/18:07:24",387.672
"2020-06-09/18:07:31",381.792
"2020-06-09/18:07:38",387.532
"2020-06-09/18:07:45",390.601
"2020-06-09/18:07:52",388.778
"2020-06-09/18:07:59",390.354
"2020-06-09/18:08:06",419.247
"2020-06-09/18:08:13",383.439
"2020-06-09/18:08:20",418.387
"2020-06-09/18:08:27",393.153
"2020-06-09/18:08:34",414.226
"2020-06-09/18:08:41",386.489
"2020-06-09/18:08:48",419.527
"2020-06-09/18:08:55",383.197
"2020-06-09/18:09:02",386.678
"2020-06-09/18:09:09",381.996
"2020-06-09/18:09:16",419.240
"2020-06-09/18:09:23",415.098
"2020-06-09/18:09:30",385.998
"2020-06-09/18:09:37",419.900
"2020-06-09/18:09:44",383.823
"2020-06-09/18:09:51",419.976
"2020-06-09/18:09:58",388.953
"2020-06-09/18:10:05",383.724
"2020-06-09/18:10:12",382.976
"2020-06-09/18:10:19",385.754
"2020-06-09/18:10:26",378.538
"2020-06-09/18:10:33",382.110
"2020-06-09/18:10:40",375.523
"2020-06-09/18:10:47",373.356
"2020-06-09/18:10:54",375.495
"2020-06-09/18:11:01",381.236
"2020-06-09/18:11:08",385.284
"2020-06-09/18:11:15",380.537
"2020-06-09/18:11:22",381.029
"2020-06-09/18:11:29",384.140
"2020-06-09/18:11:36",384.295
"2020-06-09/18:11:43",417.046
"2020-06-09/18:11:50",415.797
"2020-06-09/18:11:57",379.969
"2020-06-09/18:12:04",379.077
"2020-06-09/18:12:11",347.078
"2020-06-09/18:12:18",382.934
"2020-06-09/18:12:25",378.454
"2020-06-09/18:12:32",387.546
"2020-06-09/18:12:39",385.274
"2020-06-09/18:12:46",384.487
"2020-06-09/18:12:53",382.507
"2020-06-09/18:13:00",379.638
"2020-06-09/18:13:07",377.872
"2020-06-09/18:13:14",387.556
"2020-06-09/18:13:21",382.599
"2020-06-09/18:13:28",381.650
"2020-06-09/18:13:35",386.457
"2020-06-09/18:13:42",390.660
"2020-06-09/18:13:49",375.788
"2020-06-09/18:13:56",393.399
"2020-06-09/18:14:03",380.644
"2020-06-09/18:14:10",379.533
"2020-06-09/18:14:17",379.870
"2020-06-09/18:14:24",386.251
"2020-06-09/18:14:31",385.158
"2020-06-09/18:14:38",381.670
"2020-06-09/18:14:45",380.790
"2020-06-09/18:14:52",382.399
"2020-06-09/18:14:59",387.492
"2020-06-09/18:15:06",386.366
"2020-06-09/18:15:13",379.150
"2020-06-09/18:15:20",392.322
"2020-06-09/18:15:27",387.195
"2020-06-09/18:15:34",385.566
"2020-06-09/18:15:41",414.983
"2020-06-09/18:15:48",420.355
"2020-06-09/18:15:55",383.650
"2020-06-09/18:16:02",421.900
"2020-06-09/18:16:09",413.851
"2020-06-09/18:16:16",393.151
"2020-06-09/18:16:23",388.209
"2020-06-09/18:16:30",388.521
"2020-06-09/18:16:37",380.464
"2020-06-09/18:16:44",416.001
"2020-06-09/18:16:51",389.837
"2020-06-09/18:16:58",387.003
"2020-06-09/18:17:05",383.952
"2020-06-09/18:17:12",423.566
"2020-06-09/18:17:19",418.371
"2020-06-09/18:17:26",416.061
"2020-06-09/18:17:33",383.863
"2020-06-09/18:17:40",414.160
"2020-06-09/18:17:47",416.255
"2020-06-09/18:17:54",381.923
"2020-06-09/18:18:01",387.077
"2020-06-09/18:18:08",385.887
"2020-06-09/18:18:15",421.547
"2020-06-09/18:18:22",416.802
"2020-06-09/18:18:29",384.824
"2020-06-09/18:18:36",417.086
"2020-06-09/18:18:42",390.223
"2020-06-09/18:18:49",415.096
"2020-06-09/18:18:56",415.683
"2020-06-09/18:19:03",391.639
"2020-06-09/18:19:10",419.368
"2020-06-09/18:19:17",424.882
"2020-06-09/18:19:24",413.841
"2020-06-09/18:19:31",379.528
"2020-06-09/18:19:38",379.663
"2020-06-09/18:19:45",389.109
"2020-06-09/18:19:52",381.577
"2020-06-09/18:19:59",377.750
"2020-06-09/18:20:06",417.254
"2020-06-09/18:20:13",415.744
"2020-06-09/18:20:20",388.317
"2020-06-09/18:20:27",416.439
"2020-06-09/18:20:34",424.406
"2020-06-09/18:20:41",390.378
"2020-06-09/18:20:48",429.075
"2020-06-09/18:20:55",419.349
"2020-06-09/18:21:02",385.458
"2020-06-09/18:21:09",414.215
"2020-06-09/18:21:16",388.393
"2020-06-09/18:21:23",385.370
"2020-06-09/18:21:30",391.775
"2020-06-09/18:21:37",388.666
"2020-06-09/18:21:44",389.891
"2020-06-09/18:21:51",428.795
"2020-06-09/18:21:58",386.985
"2020-06-09/18:22:05",423.416
"2020-06-09/18:22:12",423.739
"2020-06-09/18:22:19",425.258
"2020-06-09/18:22:26",426.731
"2020-06-09/18:22:33",418.281
"2020-06-09/18:22:40",424.779
"2020-06-09/18:22:47",422.834
"2020-06-09/18:22:54",417.404
"2020-06-09/18:23:01",385.810
"2020-06-09/18:23:08",391.257
"2020-06-09/18:23:15",381.030
"2020-06-09/18:23:22",389.383
"2020-06-09/18:23:29",418.869
"2020-06-09/18:23:36",391.063
"2020-06-09/18:23:43",390.124
"2020-06-09/18:23:50",423.529
"2020-06-09/18:23:57",424.346
"2020-06-09/18:24:04",421.384
"2020-06-09/18:24:11",423.070
"2020-06-09/18:24:18",417.212
"2020-06-09/18:24:25",422.886
"2020-06-09/18:24:32",414.126
"2020-06-09/18:24:39",411.772
"2020-06-09/18:24:46",415.437
"2020-06-09/18:24:53",417.386
"2020-06-09/18:25:00",420.916
"2020-06-09/18:25:07",420.862
"2020-06-09/18:25:14",385.565
"2020-06-09/18:25:21",420.024
"2020-06-09/18:25:28",416.006
"2020-06-09/18:25:35",381.684
"2020-06-09/18:25:42",420.756
"2020-06-09/18:25:49",388.153
"2020-06-09/18:25:56",420.014
"2020-06-09/18:26:03",429.081
"2020-06-09/18:26:10",423.260
"2020-06-09/18:26:17",428.402
"2020-06-09/18:26:24",388.913
"2020-06-09/18:26:31",423.562
"2020-06-09/18:26:38",425.824
"2020-06-09/18:26:45",423.663
"2020-06-09/18:26:52",421.337
"2020-06-09/18:26:59",422.306
"2020-06-09/18:27:06",420.054
"2020-06-09/18:27:13",419.748
"2020-06-09/18:27:20",389.733
"2020-06-09/18:27:27",391.761
"2020-06-09/18:27:34",387.142
"2020-06-09/18:27:41",421.294
"2020-06-09/18:27:48",423.065
"2020-06-09/18:27:55",427.117
"2020-06-09/18:28:02",428.411
"2020-06-09/18:28:09",385.859
"2020-06-09/18:28:16",415.609
"2020-06-09/18:28:23",428.130
"2020-06-09/18:28:30",419.602
"2020-06-09/18:28:37",384.369
"2020-06-09/18:28:44",417.801
"2020-06-09/18:28:51",420.269
"2020-06-09/18:28:58",414.129
"2020-06-09/18:29:05",417.370
"2020-06-09/18:29:12",423.437
"2020-06-09/18:29:19",427.287
"2020-06-09/18:29:26",419.555
"2020-06-09/18:29:33",422.873
"2020-06-09/18:29:40",417.227
"2020-06-09/18:29:47",379.181
"2020-06-09/18:29:54",379.527
"2020-06-09/18:30:01",389.928
"2020-06-09/18:30:08",385.598
"2020-06-09/18:30:15",379.102
"2020-06-09/18:30:22",379.885
"2020-06-09/18:30:29",379.092
"2020-06-09/18:30:36",385.255
"2020-06-09/18:30:43",383.804
"2020-06-09/18:30:50",349.582
"2020-06-09/18:30:56",386.435
"2020-06-09/18:31:03",385.488
"2020-06-09/18:31:10",389.296
"2020-06-09/18:31:17",381.129
"2020-06-09/18:31:24",380.567
"2020-06-09/18:31:31",380.903
"2020-06-09/18:31:38",382.247
"2020-06-09/18:31:45",390.370
"2020-06-09/18:31:52",383.703
"2020-06-09/18:31:59",378.832
"2020-06-09/18:32:06",387.504
"2020-06-09/18:32:13",423.384
"2020-06-09/18:32:20",384.917
"2020-06-09/18:32:27",378.472
"2020-06-09/18:32:34",382.858
"2020-06-09/18:32:41",383.193
"2020-06-09/18:32:48",383.021
"2020-06-09/18:32:55",385.717
"2020-06-09/18:33:02",346.715
"2020-06-09/18:33:09",385.322
"2020-06-09/18:33:16",378.517
"2020-06-09/18:33:23",388.713
"2020-06-09/18:33:30",380.103
"2020-06-09/18:33:37",381.208
"2020-06-09/18:33:44",387.899
"2020-06-09/18:33:51",381.090
"2020-06-09/18:33:58",381.685
"2020-06-09/18:34:05",346.598
"2020-06-09/18:34:12",419.218
"2020-06-09/18:34:19",382.718
"2020-06-09/18:34:26",382.210
"2020-06-09/18:34:33",380.802
"2020-06-09/18:34:40",381.561
"2020-06-09/18:34:47",383.477
"2020-06-09/18:34:54",381.955
"2020-06-09/18:35:01",380.561
"2020-06-09/18:35:08",385.252
"2020-06-09/18:35:15",380.818
"2020-06-09/18:35:22",374.393
"2020-06-09/18:35:29",381.738
"2020-06-09/18:35:36",380.978
"2020-06-09/18:35:43",377.724
"2020-06-09/18:35:50",376.544
"2020-06-09/18:35:57",378.843
"2020-06-09/18:36:04",382.994
"2020-06-09/18:36:11",378.457
"2020-06-09/18:36:18",381.875
"2020-06-09/18:36:25",378.760
"2020-06-09/18:36:32",379.073
"2020-06-09/18:36:39",385.479
"2020-06-09/18:36:46",387.131
"2020-06-09/18:36:53",349.845
"2020-06-09/18:37:00",384.313
"2020-06-09/18:37:07",380.733
"2020-06-09/18:37:14",386.212
"2020-06-09/18:37:21",380.334
"2020-06-09/18:37:28",423.474
"2020-06-09/18:37:35",385.924
"2020-06-09/18:37:42",382.552
"2020-06-09/18:37:49",390.702
"2020-06-09/18:37:56",382.239
"2020-06-09/18:38:03",387.068
"2020-06-09/18:38:10",382.448
"2020-06-09/18:38:17",381.047
"2020-06-09/18:38:24",377.639
"2020-06-09/18:38:31",418.653
"2020-06-09/18:38:38",389.494
"2020-06-09/18:38:45",385.062
"2020-06-09/18:38:52",383.650
"2020-06-09/18:38:59",383.013
"2020-06-09/18:39:06",383.843
