Time,N_QTN
"2021-11-22/15:24:08",2094.47
"2021-11-22/15:24:11",2096.37
"2021-11-22/15:24:15",2063.34
"2021-11-22/15:24:18",1489.11
"2021-11-22/15:24:22",1452.00
"2021-11-22/15:24:25",1504.67
"2021-11-22/15:24:29",1488.28
"2021-11-22/15:24:32",1481.83
"2021-11-22/15:24:36",1508.21
"2021-11-22/15:24:39",1508.03
"2021-11-22/15:24:43",1513.81
"2021-11-22/15:24:46",1505.88
"2021-11-22/15:24:50",1321.71
"2021-11-22/15:24:53",1510.63
"2021-11-22/15:24:57",1504.85
"2021-11-22/15:25:00",1478.64
"2021-11-22/15:25:04",1487.94
"2021-11-22/15:25:07",1480.00
"2021-11-22/15:25:11",1510.48
"2021-11-22/15:25:14",1515.20
"2021-11-22/15:25:18",1503.36
"2021-11-22/15:25:21",1503.95
"2021-11-22/15:25:25",1508.62
"2021-11-22/15:25:28",1522.01
"2021-11-22/15:25:32",1514.38
"2021-11-22/15:25:35",1493.66
"2021-11-22/15:25:39",1497.58
"2021-11-22/15:25:42",1502.65
"2021-11-22/15:25:46",1501.46
"2021-11-22/15:25:49",1510.66
"2021-11-22/15:25:53",1506.37
"2021-11-22/15:25:56",1505.41
"2021-11-22/15:26:00",1518.36
"2021-11-22/15:26:03",1498.40
"2021-11-22/15:26:07",1476.97
"2021-11-22/15:26:10",1645.35
"2021-11-22/15:26:14",1488.15
"2021-11-22/15:26:17",1490.81
"2021-11-22/15:26:21",1497.46
"2021-11-22/15:26:24",1481.26
"2021-11-22/15:26:28",1493.60
"2021-11-22/15:26:31",1488.80
"2021-11-22/15:26:35",1512.43
"2021-11-22/15:26:38",1515.98
"2021-11-22/15:26:42",1649.07
"2021-11-22/15:26:45",1492.98
"2021-11-22/15:26:49",1502.63
"2021-11-22/15:26:52",1473.50
"2021-11-22/15:26:56",1509.53
"2021-11-22/15:26:59",1482.58
"2021-11-22/15:27:03",1475.63
"2021-11-22/15:27:06",1494.17
"2021-11-22/15:27:10",1490.99
"2021-11-22/15:27:13",1466.53
"2021-11-22/15:27:17",1482.44
"2021-11-22/15:27:20",1479.40
"2021-11-22/15:27:24",1477.28
"2021-11-22/15:27:27",1471.23
"2021-11-22/15:27:31",1475.52
"2021-11-22/15:27:34",1480.17
"2021-11-22/15:27:38",1473.29
"2021-11-22/15:27:41",1444.63
"2021-11-22/15:27:45",1478.60
"2021-11-22/15:27:48",1465.81
"2021-11-22/15:27:52",1488.54
"2021-11-22/15:27:55",1440.30
"2021-11-22/15:27:59",1473.16
"2021-11-22/15:28:02",1449.81
"2021-11-22/15:28:06",1464.92
"2021-11-22/15:28:09",1479.98
"2021-11-22/15:28:13",1462.55
"2021-11-22/15:28:16",1450.99
"2021-11-22/15:28:20",1458.20
"2021-11-22/15:28:23",1460.97
"2021-11-22/15:28:27",1468.89
"2021-11-22/15:28:30",1456.97
"2021-11-22/15:28:34",1448.19
"2021-11-22/15:28:37",1442.72
"2021-11-22/15:28:41",1449.50
"2021-11-22/15:28:44",1478.68
"2021-11-22/15:28:48",1454.46
"2021-11-22/15:28:51",1464.10
"2021-11-22/15:28:55",1469.72
"2021-11-22/15:28:58",1430.59
"2021-11-22/15:29:02",1483.37
"2021-11-22/15:29:05",1443.41
"2021-11-22/15:29:09",1468.92
"2021-11-22/15:29:12",1442.47
"2021-11-22/15:29:15",1437.18
"2021-11-22/15:29:19",1430.35
"2021-11-22/15:29:22",1425.00
"2021-11-22/15:29:26",1463.25
"2021-11-22/15:29:29",1428.65
"2021-11-22/15:29:33",1447.29
"2021-11-22/15:29:36",1441.85
"2021-11-22/15:29:40",1441.12
"2021-11-22/15:29:43",1436.65
"2021-11-22/15:29:47",1440.57
"2021-11-22/15:29:50",1444.45
"2021-11-22/15:29:54",1437.26
"2021-11-22/15:29:57",1444.44
"2021-11-22/15:30:01",1443.15
"2021-11-22/15:30:04",1458.43
"2021-11-22/15:30:08",1456.67
"2021-11-22/15:30:11",1446.78
"2021-11-22/15:30:15",1464.04
"2021-11-22/15:30:18",1473.59
"2021-11-22/15:30:22",1427.71
"2021-11-22/15:30:25",1344.92
"2021-11-22/15:30:29",1428.36
"2021-11-22/15:30:32",1445.22
"2021-11-22/15:30:36",1441.27
"2021-11-22/15:30:39",1442.31
"2021-11-22/15:30:43",1448.03
"2021-11-22/15:30:46",1431.58
"2021-11-22/15:30:50",1438.36
"2021-11-22/15:30:53",1444.52
"2021-11-22/15:30:57",1444.14
"2021-11-22/15:31:00",1430.90
"2021-11-22/15:31:04",1432.19
"2021-11-22/15:31:07",1418.22
"2021-11-22/15:31:11",1426.16
"2021-11-22/15:31:14",1413.12
"2021-11-22/15:31:18",1416.95
"2021-11-22/15:31:21",1423.83
"2021-11-22/15:31:25",1417.60
"2021-11-22/15:31:28",1417.74
"2021-11-22/15:31:32",1419.18
"2021-11-22/15:31:35",1415.41
"2021-11-22/15:31:39",1426.86
"2021-11-22/15:31:42",1416.17
"2021-11-22/15:31:46",1442.94
"2021-11-22/15:31:49",1432.53
"2021-11-22/15:31:53",1428.70
"2021-11-22/15:31:56",1426.67
"2021-11-22/15:32:00",1440.88
"2021-11-22/15:32:03",1454.08
"2021-11-22/15:32:07",1441.24
"2021-11-22/15:32:10",1455.22
"2021-11-22/15:32:14",1429.69
"2021-11-22/15:32:17",1436.88
"2021-11-22/15:32:21",1444.96
"2021-11-22/15:32:24",1450.58
"2021-11-22/15:32:28",1453.79
"2021-11-22/15:32:31",1459.34
"2021-11-22/15:32:35",1348.67
"2021-11-22/15:32:38",1446.77
"2021-11-22/15:32:42",1442.44
"2021-11-22/15:32:45",1445.40
"2021-11-22/15:32:49",1458.66
"2021-11-22/15:32:52",1421.80
"2021-11-22/15:32:56",1422.57
"2021-11-22/15:32:59",1425.18
"2021-11-22/15:33:03",1446.67
"2021-11-22/15:33:06",1437.05
"2021-11-22/15:33:10",1439.29
"2021-11-22/15:33:13",1442.72
"2021-11-22/15:33:17",1435.79
"2021-11-22/15:33:20",1427.95
"2021-11-22/15:33:24",1439.29
"2021-11-22/15:33:27",1422.60
"2021-11-22/15:33:31",1432.32
"2021-11-22/15:33:34",1442.56
"2021-11-22/15:33:38",1438.08
"2021-11-22/15:33:41",1338.00
"2021-11-22/15:33:45",1440.40
"2021-11-22/15:33:48",1447.30
"2021-11-22/15:33:52",1446.62
"2021-11-22/15:33:55",1337.46
"2021-11-22/15:33:59",1442.22
"2021-11-22/15:34:02",1435.91
"2021-11-22/15:34:06",1441.84
"2021-11-22/15:34:09",1435.80
"2021-11-22/15:34:13",1482.67
"2021-11-22/15:34:16",1475.82
"2021-11-22/15:34:20",1457.26
"2021-11-22/15:34:23",1442.11
"2021-11-22/15:34:27",1436.13
"2021-11-22/15:34:30",1350.99
"2021-11-22/15:34:34",1443.18
"2021-11-22/15:34:37",1471.86
"2021-11-22/15:34:41",1459.23
"2021-11-22/15:34:44",1424.42
"2021-11-22/15:34:48",1486.64
"2021-11-22/15:34:51",1484.84
"2021-11-22/15:34:55",1480.73
"2021-11-22/15:34:58",1496.40
"2021-11-22/15:35:02",1478.83
"2021-11-22/15:35:05",1487.42
"2021-11-22/15:35:09",1347.82
"2021-11-22/15:35:12",1484.91
"2021-11-22/15:35:16",1339.19
"2021-11-22/15:35:19",1357.71
"2021-11-22/15:35:22",1448.86
"2021-11-22/15:35:26",1352.02
"2021-11-22/15:35:29",1350.98
"2021-11-22/15:35:33",1418.70
"2021-11-22/15:35:36",1608.30
"2021-11-22/15:35:40",1467.81
"2021-11-22/15:35:43",1436.71
"2021-11-22/15:35:47",1411.44
"2021-11-22/15:35:50",1418.27
"2021-11-22/15:35:54",1411.63
"2021-11-22/15:35:57",1329.35
"2021-11-22/15:36:01",1412.38
"2021-11-22/15:36:04",1335.39
"2021-11-22/15:36:08",1495.25
"2021-11-22/15:36:11",1481.02
"2021-11-22/15:36:15",1489.58
"2021-11-22/15:36:18",1618.27
"2021-11-22/15:36:22",1608.22
"2021-11-22/15:36:25",1613.35
"2021-11-22/15:36:29",1625.51
"2021-11-22/15:36:32",1607.72
"2021-11-22/15:36:36",1615.49
"2021-11-22/15:36:39",1620.44
"2021-11-22/15:36:43",1617.19
"2021-11-22/15:36:46",1512.29
"2021-11-22/15:36:50",1622.67
"2021-11-22/15:36:53",1610.80
"2021-11-22/15:36:57",1623.39
"2021-11-22/15:37:00",1610.84
"2021-11-22/15:37:04",1621.72
"2021-11-22/15:37:07",1498.15
"2021-11-22/15:37:11",1611.05
"2021-11-22/15:37:14",1605.01
"2021-11-22/15:37:18",1618.81
"2021-11-22/15:37:21",1340.03
"2021-11-22/15:37:25",1616.63
"2021-11-22/15:37:28",1635.18
"2021-11-22/15:37:32",1608.36
"2021-11-22/15:37:35",1627.80
"2021-11-22/15:37:39",1601.67
"2021-11-22/15:37:42",1502.67
"2021-11-22/15:37:46",1610.93
"2021-11-22/15:37:49",1495.21
"2021-11-22/15:37:53",1508.04
"2021-11-22/15:37:56",1498.12
"2021-11-22/15:38:00",1616.39
"2021-11-22/15:38:03",1495.93
"2021-11-22/15:38:07",1348.61
"2021-11-22/15:38:10",1432.33
"2021-11-22/15:38:14",1512.53
"2021-11-22/15:38:17",1453.49
"2021-11-22/15:38:21",1490.00
"2021-11-22/15:38:24",1619.19
"2021-11-22/15:38:28",1481.60
"2021-11-22/15:38:31",1616.86
"2021-11-22/15:38:35",1610.12
"2021-11-22/15:38:38",1508.10
"2021-11-22/15:38:42",1624.91
"2021-11-22/15:38:45",1624.20
"2021-11-22/15:38:49",1610.23
"2021-11-22/15:38:52",1463.51
"2021-11-22/15:38:56",1421.70
"2021-11-22/15:38:59",1610.70
"2021-11-22/15:39:03",1478.11
"2021-11-22/15:39:06",1442.21
"2021-11-22/15:39:10",1424.02
"2021-11-22/15:39:13",1420.39
"2021-11-22/15:39:17",1613.46
"2021-11-22/15:39:20",1456.19
"2021-11-22/15:39:24",1603.25
"2021-11-22/15:39:27",1469.57
"2021-11-22/15:39:31",1456.51
"2021-11-22/15:39:34",1461.01
"2021-11-22/15:39:38",1612.44
"2021-11-22/15:39:41",1502.13
"2021-11-22/15:39:45",1424.46
"2021-11-22/15:39:48",1492.82
"2021-11-22/15:39:52",1631.24
"2021-11-22/15:39:55",1492.04
"2021-11-22/15:39:59",1474.23
"2021-11-22/15:40:02",1621.98
"2021-11-22/15:40:06",1620.81
"2021-11-22/15:40:09",1596.53
"2021-11-22/15:40:13",1605.25
"2021-11-22/15:40:16",1611.36
"2021-11-22/15:40:20",1615.73
"2021-11-22/15:40:23",1504.45
"2021-11-22/15:40:27",1351.41
"2021-11-22/15:40:30",1497.38
"2021-11-22/15:40:34",1631.38
"2021-11-22/15:40:37",1600.62
"2021-11-22/15:40:41",1505.89
"2021-11-22/15:40:44",1496.26
"2021-11-22/15:40:48",1502.75
"2021-11-22/15:40:51",1622.15
"2021-11-22/15:40:55",1599.64
"2021-11-22/15:40:58",1451.67
"2021-11-22/15:41:02",1453.77
"2021-11-22/15:41:05",1446.80
"2021-11-22/15:41:09",1486.49
"2021-11-22/15:41:12",1426.11
"2021-11-22/15:41:16",1631.45
"2021-11-22/15:41:19",1474.95
"2021-11-22/15:41:23",1485.33
"2021-11-22/15:41:26",1518.65
"2021-11-22/15:41:29",1631.88
"2021-11-22/15:41:33",1635.45
"2021-11-22/15:41:36",1488.41
"2021-11-22/15:41:40",1604.77
"2021-11-22/15:41:43",1617.96
"2021-11-22/15:41:47",1447.10
"2021-11-22/15:41:50",1436.17
"2021-11-22/15:41:54",1590.21
"2021-11-22/15:41:57",1452.42
"2021-11-22/15:42:01",1461.46
"2021-11-22/15:42:04",1427.80
"2021-11-22/15:42:08",1448.55
"2021-11-22/15:42:11",1484.26
"2021-11-22/15:42:15",1486.23
"2021-11-22/15:42:18",1497.37
"2021-11-22/15:42:22",1484.66
"2021-11-22/15:42:25",1610.12
"2021-11-22/15:42:29",1505.34
"2021-11-22/15:42:32",1504.48
"2021-11-22/15:42:36",1495.83
"2021-11-22/15:42:39",1497.80
"2021-11-22/15:42:43",1609.44
"2021-11-22/15:42:46",1625.42
"2021-11-22/15:42:50",1610.53
"2021-11-22/15:42:53",1494.67
"2021-11-22/15:42:57",1504.05
"2021-11-22/15:43:00",1436.04
"2021-11-22/15:43:04",1599.28
"2021-11-22/15:43:07",1474.00
"2021-11-22/15:43:11",1466.76
"2021-11-22/15:43:14",1455.78
"2021-11-22/15:43:18",1476.71
"2021-11-22/15:43:21",1453.15
"2021-11-22/15:43:25",1613.17
"2021-11-22/15:43:28",1455.87
"2021-11-22/15:43:32",1462.30
"2021-11-22/15:43:35",1437.45
"2021-11-22/15:43:39",1462.00
"2021-11-22/15:43:42",1427.12
"2021-11-22/15:43:46",1432.28
"2021-11-22/15:43:49",1423.21
"2021-11-22/15:43:53",1438.41
"2021-11-22/15:43:56",1457.13
"2021-11-22/15:44:00",1346.88
"2021-11-22/15:44:03",1445.14
"2021-11-22/15:44:07",1337.02
"2021-11-22/15:44:10",1441.65
"2021-11-22/15:44:14",1339.18
"2021-11-22/15:44:17",1430.71
"2021-11-22/15:44:21",1428.71
"2021-11-22/15:44:24",1421.08
"2021-11-22/15:44:28",1421.08
"2021-11-22/15:44:31",1413.66
"2021-11-22/15:44:35",1424.06
"2021-11-22/15:44:38",1424.60
"2021-11-22/15:44:42",1435.76
"2021-11-22/15:44:45",1420.86
"2021-11-22/15:44:49",1416.68
"2021-11-22/15:44:52",1416.32
"2021-11-22/15:44:56",1418.42
"2021-11-22/15:44:59",1332.46
"2021-11-22/15:45:03",1412.74
"2021-11-22/15:45:06",1416.78
"2021-11-22/15:45:10",1333.43
"2021-11-22/15:45:13",1418.26
"2021-11-22/15:45:17",1423.04
"2021-11-22/15:45:20",1445.04
"2021-11-22/15:45:24",1415.45
"2021-11-22/15:45:27",1415.89
"2021-11-22/15:45:31",1420.36
"2021-11-22/15:45:34",1444.98
"2021-11-22/15:45:38",1477.14
"2021-11-22/15:45:41",1422.87
"2021-11-22/15:45:45",1421.03
"2021-11-22/15:45:48",1412.70
"2021-11-22/15:45:52",1462.03
"2021-11-22/15:45:55",1479.63
"2021-11-22/15:45:59",1505.39
"2021-11-22/15:46:02",1512.88
"2021-11-22/15:46:06",1350.89
"2021-11-22/15:46:09",1414.75
"2021-11-22/15:46:13",1414.89
"2021-11-22/15:46:16",1416.08
"2021-11-22/15:46:20",1416.94
"2021-11-22/15:46:23",1463.01
"2021-11-22/15:46:27",1646.11
"2021-11-22/15:46:30",1421.99
"2021-11-22/15:46:34",1412.22
"2021-11-22/15:46:37",1424.30
"2021-11-22/15:46:41",1413.85
"2021-11-22/15:46:44",1444.93
"2021-11-22/15:46:48",1421.04
"2021-11-22/15:46:51",1429.79
"2021-11-22/15:46:55",1417.12
"2021-11-22/15:46:58",1411.44
"2021-11-22/15:47:02",1413.56
"2021-11-22/15:47:05",1438.89
"2021-11-22/15:47:09",1489.83
"2021-11-22/15:47:12",1500.25
"2021-11-22/15:47:16",1479.88
"2021-11-22/15:47:19",1424.50
"2021-11-22/15:47:23",1413.67
"2021-11-22/15:47:26",1501.92
"2021-11-22/15:47:30",1427.48
"2021-11-22/15:47:33",1486.06
"2021-11-22/15:47:37",1473.85
"2021-11-22/15:47:40",1610.03
"2021-11-22/15:47:43",1495.11
"2021-11-22/15:47:47",1499.90
"2021-11-22/15:47:50",1605.24
"2021-11-22/15:47:54",1480.61
"2021-11-22/15:47:57",1615.10
"2021-11-22/15:48:01",1616.03
"2021-11-22/15:48:04",1511.03
"2021-11-22/15:48:08",1616.83
"2021-11-22/15:48:11",1620.64
"2021-11-22/15:48:15",1604.52
"2021-11-22/15:48:18",1498.19
"2021-11-22/15:48:22",1490.66
"2021-11-22/15:48:25",1497.95
"2021-11-22/15:48:29",1622.00
"2021-11-22/15:48:32",1612.06
"2021-11-22/15:48:36",1607.73
"2021-11-22/15:48:39",1628.79
"2021-11-22/15:48:43",1488.68
"2021-11-22/15:48:46",1614.96
"2021-11-22/15:48:50",1607.49
"2021-11-22/15:48:53",1621.53
"2021-11-22/15:48:57",1599.84
"2021-11-22/15:49:00",1603.34
"2021-11-22/15:49:04",1487.42
"2021-11-22/15:49:07",1498.09
"2021-11-22/15:49:11",1591.18
"2021-11-22/15:49:14",1474.60
"2021-11-22/15:49:18",1614.50
"2021-11-22/15:49:21",1619.78
"2021-11-22/15:49:25",1610.46
"2021-11-22/15:49:28",1502.83
"2021-11-22/15:49:32",1493.80
"2021-11-22/15:49:35",1486.14
"2021-11-22/15:49:39",1612.00
"2021-11-22/15:49:42",1506.34
"2021-11-22/15:49:46",1503.43
"2021-11-22/15:49:49",1624.22
"2021-11-22/15:49:53",1463.31
"2021-11-22/15:49:56",1493.26
"2021-11-22/15:50:00",1346.44
"2021-11-22/15:50:03",1433.47
"2021-11-22/15:50:07",1427.56
"2021-11-22/15:50:10",1434.65
"2021-11-22/15:50:14",1438.31
"2021-11-22/15:50:17",1424.89
"2021-11-22/15:50:21",1425.66
"2021-11-22/15:50:24",1433.10
"2021-11-22/15:50:28",1428.31
"2021-11-22/15:50:31",1429.45
"2021-11-22/15:50:35",1438.72
"2021-11-22/15:50:38",1331.62
"2021-11-22/15:50:42",1415.77
"2021-11-22/15:50:45",1436.77
"2021-11-22/15:50:49",1427.20
"2021-11-22/15:50:52",1431.87
"2021-11-22/15:50:56",1427.96
"2021-11-22/15:50:59",1429.94
"2021-11-22/15:51:03",1427.75
"2021-11-22/15:51:06",1343.19
"2021-11-22/15:51:10",1429.47
"2021-11-22/15:51:13",1422.42
"2021-11-22/15:51:17",1425.41
"2021-11-22/15:51:20",1337.44
"2021-11-22/15:51:24",1421.25
"2021-11-22/15:51:27",1427.19
"2021-11-22/15:51:31",1416.58
"2021-11-22/15:51:34",1412.48
"2021-11-22/15:51:38",1429.49
"2021-11-22/15:51:41",1424.39
"2021-11-22/15:51:45",1426.23
"2021-11-22/15:51:48",1443.11
"2021-11-22/15:51:52",1344.80
"2021-11-22/15:51:55",1420.90
"2021-11-22/15:51:59",1422.42
"2021-11-22/15:52:02",1343.25
"2021-11-22/15:52:06",1434.31
"2021-11-22/15:52:09",1334.74
"2021-11-22/15:52:13",1430.51
"2021-11-22/15:52:16",1436.20
"2021-11-22/15:52:20",1434.86
"2021-11-22/15:52:23",1505.07
"2021-11-22/15:52:27",1483.09
"2021-11-22/15:52:30",1505.91
"2021-11-22/15:52:34",1591.43
"2021-11-22/15:52:37",1604.45
"2021-11-22/15:52:41",1600.83
"2021-11-22/15:52:44",1486.31
"2021-11-22/15:52:48",1602.71
"2021-11-22/15:52:51",1498.96
"2021-11-22/15:52:55",1595.48
"2021-11-22/15:52:58",1489.23
"2021-11-22/15:53:02",1602.94
"2021-11-22/15:53:05",1623.51
"2021-11-22/15:53:09",1602.62
"2021-11-22/15:53:12",1503.46
"2021-11-22/15:53:16",1602.53
"2021-11-22/15:53:19",1607.99
"2021-11-22/15:53:23",1588.89
"2021-11-22/15:53:26",1597.87
"2021-11-22/15:53:30",1485.21
"2021-11-22/15:53:33",1498.25
"2021-11-22/15:53:37",1493.42
"2021-11-22/15:53:40",1501.33
"2021-11-22/15:53:44",1501.36
"2021-11-22/15:53:47",1592.07
"2021-11-22/15:53:50",1499.83
"2021-11-22/15:53:54",1511.12
"2021-11-22/15:53:57",1593.32
"2021-11-22/15:54:01",1605.85
"2021-11-22/15:54:04",1606.79
"2021-11-22/15:54:08",1599.82
"2021-11-22/15:54:11",1493.52
"2021-11-22/15:54:15",1603.42
"2021-11-22/15:54:18",1614.65
"2021-11-22/15:54:22",1626.27
"2021-11-22/15:54:25",1489.81
"2021-11-22/15:54:29",1615.16
"2021-11-22/15:54:32",1497.61
"2021-11-22/15:54:36",1610.19
"2021-11-22/15:54:39",1598.01
"2021-11-22/15:54:43",1499.73
"2021-11-22/15:54:46",1612.05
"2021-11-22/15:54:50",1595.01
"2021-11-22/15:54:53",1609.18
"2021-11-22/15:54:57",1599.79
"2021-11-22/15:55:00",1352.10
"2021-11-22/15:55:04",1479.16
"2021-11-22/15:55:07",1456.75
"2021-11-22/15:55:11",1451.59
"2021-11-22/15:55:14",1466.40
"2021-11-22/15:55:18",1461.68
"2021-11-22/15:55:21",1421.51
"2021-11-22/15:55:25",1443.15
"2021-11-22/15:55:28",1415.41
"2021-11-22/15:55:32",1415.20
"2021-11-22/15:55:35",1620.11
"2021-11-22/15:55:39",1480.40
"2021-11-22/15:55:42",1593.29
"2021-11-22/15:55:46",1613.36
"2021-11-22/15:55:49",1607.39
"2021-11-22/15:55:53",1630.12
"2021-11-22/15:55:56",1657.88
"2021-11-22/15:56:00",1619.75
"2021-11-22/15:56:03",1631.75
"2021-11-22/15:56:07",1606.15
"2021-11-22/15:56:10",1606.05
"2021-11-22/15:56:14",1613.39
"2021-11-22/15:56:17",1611.45
"2021-11-22/15:56:21",1642.75
"2021-11-22/15:56:24",1649.42
"2021-11-22/15:56:28",1639.51
"2021-11-22/15:56:31",1599.49
"2021-11-22/15:56:35",1505.98
"2021-11-22/15:56:38",1492.92
"2021-11-22/15:56:42",1613.54
"2021-11-22/15:56:45",1613.23
"2021-11-22/15:56:49",1503.62
"2021-11-22/15:56:52",1648.09
"2021-11-22/15:56:56",1595.33
"2021-11-22/15:56:59",1608.62
"2021-11-22/15:57:03",1587.21
"2021-11-22/15:57:06",1601.19
"2021-11-22/15:57:10",1617.66
"2021-11-22/15:57:13",1604.60
"2021-11-22/15:57:17",1626.85
"2021-11-22/15:57:20",1659.40
"2021-11-22/15:57:24",1615.78
"2021-11-22/15:57:27",1500.55
"2021-11-22/15:57:31",1668.16
"2021-11-22/15:57:34",1500.43
"2021-11-22/15:57:38",1605.06
"2021-11-22/15:57:41",1500.91
"2021-11-22/15:57:45",1591.81
"2021-11-22/15:57:48",1658.25
"2021-11-22/15:57:52",1589.69
"2021-11-22/15:57:55",1603.62
"2021-11-22/15:57:59",1669.17
"2021-11-22/15:58:02",1673.44
"2021-11-22/15:58:06",1583.24
"2021-11-22/15:58:09",1635.08
"2021-11-22/15:58:13",1605.92
"2021-11-22/15:58:16",1497.95
"2021-11-22/15:58:20",1642.77
"2021-11-22/15:58:23",1673.11
"2021-11-22/15:58:27",1636.87
"2021-11-22/15:58:30",1620.79
"2021-11-22/15:58:34",1592.99
"2021-11-22/15:58:37",1630.55
"2021-11-22/15:58:41",1588.98
"2021-11-22/15:58:44",1497.51
"2021-11-22/15:58:48",1601.26
"2021-11-22/15:58:51",1593.29
"2021-11-22/15:58:55",1664.54
"2021-11-22/15:58:58",1644.82
"2021-11-22/15:59:02",1679.44
"2021-11-22/15:59:05",1687.75
"2021-11-22/15:59:09",1632.42
"2021-11-22/15:59:12",1647.43
"2021-11-22/15:59:16",1647.28
"2021-11-22/15:59:19",1615.94
"2021-11-22/15:59:23",1640.28
"2021-11-22/15:59:26",1600.05
"2021-11-22/15:59:30",1500.92
"2021-11-22/15:59:33",1498.93
"2021-11-22/15:59:37",1618.57
"2021-11-22/15:59:40",1636.69
"2021-11-22/15:59:44",1607.94
"2021-11-22/15:59:47",1492.34
"2021-11-22/15:59:51",1628.63
"2021-11-22/15:59:54",1590.24
"2021-11-22/15:59:57",1587.93
"2021-11-22/16:00:01",1586.89
"2021-11-22/16:00:04",1511.41
"2021-11-22/16:00:08",1650.37
"2021-11-22/16:00:11",1503.84
"2021-11-22/16:00:15",1604.60
"2021-11-22/16:00:18",1621.30
"2021-11-22/16:00:22",1600.12
"2021-11-22/16:00:25",1607.16
"2021-11-22/16:00:29",1590.20
"2021-11-22/16:00:32",1596.63
"2021-11-22/16:00:36",1594.25
"2021-11-22/16:00:39",1498.89
"2021-11-22/16:00:43",1600.50
"2021-11-22/16:00:46",1592.60
"2021-11-22/16:00:50",1592.46
"2021-11-22/16:00:53",1588.17
"2021-11-22/16:00:57",1584.66
"2021-11-22/16:01:00",1589.26
"2021-11-22/16:01:04",1519.76
"2021-11-22/16:01:07",1594.66
"2021-11-22/16:01:11",1598.94
"2021-11-22/16:01:14",1588.72
"2021-11-22/16:01:18",1586.14
"2021-11-22/16:01:21",1499.06
"2021-11-22/16:01:25",1494.01
"2021-11-22/16:01:28",1637.96
"2021-11-22/16:01:32",1600.85
"2021-11-22/16:01:35",1610.08
"2021-11-22/16:01:39",1609.62
"2021-11-22/16:01:42",1602.36
"2021-11-22/16:01:46",1603.31
"2021-11-22/16:01:49",1605.18
"2021-11-22/16:01:53",1607.78
"2021-11-22/16:01:56",1591.23
"2021-11-22/16:02:00",1608.08
"2021-11-22/16:02:03",1591.27
"2021-11-22/16:02:07",1618.44
"2021-11-22/16:02:10",1590.53
"2021-11-22/16:02:14",1611.17
"2021-11-22/16:02:17",1624.01
"2021-11-22/16:02:21",1635.76
"2021-11-22/16:02:24",1611.62
"2021-11-22/16:02:28",1626.96
"2021-11-22/16:02:31",1626.42
"2021-11-22/16:02:35",1597.86
"2021-11-22/16:02:38",1621.62
"2021-11-22/16:02:42",1621.50
"2021-11-22/16:02:45",1626.27
"2021-11-22/16:02:49",1588.88
"2021-11-22/16:02:52",1622.62
"2021-11-22/16:02:56",1598.36
"2021-11-22/16:02:59",1607.10
"2021-11-22/16:03:03",1603.94
"2021-11-22/16:03:06",1627.74
"2021-11-22/16:03:10",1488.47
"2021-11-22/16:03:13",1629.28
"2021-11-22/16:03:17",1609.25
"2021-11-22/16:03:20",1502.92
"2021-11-22/16:03:24",1627.92
"2021-11-22/16:03:27",1616.05
"2021-11-22/16:03:31",1621.56
"2021-11-22/16:03:34",1611.39
"2021-11-22/16:03:38",1492.66
"2021-11-22/16:03:41",1617.58
"2021-11-22/16:03:45",1619.45
"2021-11-22/16:03:48",1627.42
"2021-11-22/16:03:52",1619.77
"2021-11-22/16:03:55",1598.80
"2021-11-22/16:03:59",1631.35
"2021-11-22/16:04:02",1634.67
"2021-11-22/16:04:06",1636.50
"2021-11-22/16:04:09",1611.88
"2021-11-22/16:04:13",1497.01
"2021-11-22/16:04:16",1515.14
"2021-11-22/16:04:20",1621.13
"2021-11-22/16:04:23",1600.63
"2021-11-22/16:04:27",1610.65
"2021-11-22/16:04:30",1597.96
"2021-11-22/16:04:34",1622.67
"2021-11-22/16:04:37",1636.54
"2021-11-22/16:04:41",1617.77
"2021-11-22/16:04:44",1620.21
"2021-11-22/16:04:48",1623.35
"2021-11-22/16:04:51",1620.84
"2021-11-22/16:04:55",1628.04
"2021-11-22/16:04:58",1601.45
"2021-11-22/16:05:02",1512.98
"2021-11-22/16:05:05",1641.03
"2021-11-22/16:05:09",1505.10
"2021-11-22/16:05:12",1608.84
"2021-11-22/16:05:16",1356.67
"2021-11-22/16:05:19",1623.59
"2021-11-22/16:05:23",1619.82
"2021-11-22/16:05:26",1505.37
"2021-11-22/16:05:30",1614.83
"2021-11-22/16:05:33",1631.63
"2021-11-22/16:05:37",1627.75
"2021-11-22/16:05:40",1620.29
"2021-11-22/16:05:44",1645.28
"2021-11-22/16:05:47",1616.71
"2021-11-22/16:05:51",1623.97
"2021-11-22/16:05:54",1637.38
"2021-11-22/16:05:58",1501.82
"2021-11-22/16:06:01",1624.16
"2021-11-22/16:06:05",1640.21
"2021-11-22/16:06:08",1643.83
"2021-11-22/16:06:11",1671.75
"2021-11-22/16:06:15",1639.65
"2021-11-22/16:06:18",1625.81
"2021-11-22/16:06:22",1662.54
"2021-11-22/16:06:25",1674.05
"2021-11-22/16:06:29",1667.62
"2021-11-22/16:06:32",1614.61
"2021-11-22/16:06:36",1606.03
"2021-11-22/16:06:39",1598.64
"2021-11-22/16:06:43",1605.80
"2021-11-22/16:06:46",1627.68
"2021-11-22/16:06:50",1621.51
"2021-11-22/16:06:53",1588.39
"2021-11-22/16:06:57",1605.84
