Time,N_QTN
"2024-09-30/01:51:56",14126.3
"2024-09-30/01:52:03",14178.0
"2024-09-30/01:52:10",14102.7
"2024-09-30/01:52:17",14052.3
"2024-09-30/01:52:24",14164.5
"2024-09-30/01:52:31",14244.6
"2024-09-30/01:52:38",14018.8
"2024-09-30/01:52:45",14199.5
"2024-09-30/01:52:52",14008.9
"2024-09-30/01:52:59",12172.2
"2024-09-30/01:53:06",15633.6
"2024-09-30/01:53:13",15472.8
"2024-09-30/01:53:20",15586.6
"2024-09-30/01:53:27",15457.3
"2024-09-30/01:53:34",15915.1
"2024-09-30/01:53:41",13521.6
"2024-09-30/01:53:48",13894.9
"2024-09-30/01:53:55",13840.1
"2024-09-30/01:54:02",13956.7
"2024-09-30/01:54:09",14042.1
"2024-09-30/01:54:16",14331.9
"2024-09-30/01:54:23",15390.4
"2024-09-30/01:54:30",14057.3
"2024-09-30/01:54:37",15730.1
"2024-09-30/01:54:44",15495.1
"2024-09-30/01:54:51",16079.3
"2024-09-30/01:54:58",15696.4
"2024-09-30/01:55:05",15689.0
"2024-09-30/01:55:12",15710.3
"2024-09-30/01:55:19",17417.7
"2024-09-30/01:55:26",14413.2
"2024-09-30/01:55:33",15778.6
"2024-09-30/01:55:40",23286.1
"2024-09-30/01:55:47",23706.9
"2024-09-30/01:55:54",19181.9
"2024-09-30/01:56:01",19161.9
"2024-09-30/01:56:08",19091.2
"2024-09-30/01:56:15",18999.6
"2024-09-30/01:56:22",19090.8
"2024-09-30/01:56:29",18898.0
"2024-09-30/01:56:36",18996.8
"2024-09-30/01:56:43",17853.0
"2024-09-30/01:56:50",19590.2
"2024-09-30/01:56:56",17993.8
"2024-09-30/01:57:03",17902.9
"2024-09-30/01:57:10",19160.6
"2024-09-30/01:57:17",21571.1
"2024-09-30/01:57:24",21270.2
"2024-09-30/01:57:31",19168.5
"2024-09-30/01:57:38",19331.4
"2024-09-30/01:57:45",17990.4
"2024-09-30/01:57:52",19231.2
"2024-09-30/01:57:59",19059.6
"2024-09-30/01:58:06",19144.4
"2024-09-30/01:58:13",18931.9
"2024-09-30/01:58:20",18875.8
"2024-09-30/01:58:27",18853.1
"2024-09-30/01:58:34",18932.3
"2024-09-30/01:58:41",19043.9
"2024-09-30/01:58:48",17881.4
"2024-09-30/01:58:55",17968.3
"2024-09-30/01:59:02",19054.8
"2024-09-30/01:59:09",17875.0
"2024-09-30/01:59:16",19038.3
"2024-09-30/01:59:23",17942.5
"2024-09-30/01:59:30",19112.9
"2024-09-30/01:59:37",18962.7
"2024-09-30/01:59:44",19198.3
"2024-09-30/01:59:51",18951.7
"2024-09-30/01:59:58",18894.3
"2024-09-30/02:00:05",18998.1
"2024-09-30/02:00:12",19177.4
"2024-09-30/02:00:19",19038.9
"2024-09-30/02:00:26",17934.2
"2024-09-30/02:00:33",19055.1
"2024-09-30/02:00:40",17948.0
"2024-09-30/02:00:47",16893.7
"2024-09-30/02:00:54",16871.5
"2024-09-30/02:01:01",16874.3
"2024-09-30/02:01:08",17342.0
"2024-09-30/02:01:15",16888.7
"2024-09-30/02:01:22",17650.3
"2024-09-30/02:01:29",16909.9
"2024-09-30/02:01:36",16885.2
"2024-09-30/02:01:43",16881.7
"2024-09-30/02:01:50",16934.6
"2024-09-30/02:01:57",17556.1
"2024-09-30/02:02:04",17740.9
"2024-09-30/02:02:11",17692.8
"2024-09-30/02:02:18",17901.8
"2024-09-30/02:02:25",17708.8
"2024-09-30/02:02:32",17708.2
"2024-09-30/02:02:39",17811.5
"2024-09-30/02:02:46",16999.0
"2024-09-30/02:02:53",17647.3
"2024-09-30/02:03:00",17782.0
"2024-09-30/02:03:07",17834.9
"2024-09-30/02:03:14",17610.7
"2024-09-30/02:03:21",17518.8
"2024-09-30/02:03:28",17909.9
"2024-09-30/02:03:35",17817.1
"2024-09-30/02:03:42",19055.9
"2024-09-30/02:03:49",17914.1
"2024-09-30/02:03:56",17867.8
"2024-09-30/02:04:03",17820.0
"2024-09-30/02:04:10",17718.1
"2024-09-30/02:04:17",17890.8
"2024-09-30/02:04:24",17898.9
"2024-09-30/02:04:31",17681.9
"2024-09-30/02:04:38",17682.9
"2024-09-30/02:04:45",17469.2
"2024-09-30/02:04:52",17018.2
"2024-09-30/02:04:59",17676.7
"2024-09-30/02:05:06",17868.1
"2024-09-30/02:05:13",17800.4
"2024-09-30/02:05:20",17133.5
"2024-09-30/02:05:27",17133.2
"2024-09-30/02:05:34",17672.1
"2024-09-30/02:05:41",16832.1
"2024-09-30/02:05:48",16850.5
"2024-09-30/02:05:55",16836.4
"2024-09-30/02:06:02",16871.5
"2024-09-30/02:06:09",16863.3
"2024-09-30/02:06:16",16860.8
"2024-09-30/02:06:23",16885.1
"2024-09-30/02:06:30",16887.1
"2024-09-30/02:06:37",17848.3
"2024-09-30/02:06:44",17798.5
"2024-09-30/02:06:51",17505.2
"2024-09-30/02:06:58",16879.9
"2024-09-30/02:07:05",16860.9
"2024-09-30/02:07:12",16863.9
"2024-09-30/02:07:19",16856.4
"2024-09-30/02:07:26",16870.4
"2024-09-30/02:07:33",16916.7
"2024-09-30/02:07:40",16867.1
"2024-09-30/02:07:47",17610.8
"2024-09-30/02:07:54",17442.2
"2024-09-30/02:08:01",17471.5
"2024-09-30/02:08:08",17713.1
"2024-09-30/02:08:15",17725.0
"2024-09-30/02:08:22",17798.3
"2024-09-30/02:08:29",16004.5
"2024-09-30/02:08:36",16872.4
"2024-09-30/02:08:43",16852.3
"2024-09-30/02:08:50",16896.8
"2024-09-30/02:08:57",16848.7
"2024-09-30/02:09:04",16897.1
"2024-09-30/02:09:11",16870.9
"2024-09-30/02:09:17",16932.6
"2024-09-30/02:09:24",16015.2
"2024-09-30/02:09:31",17050.1
"2024-09-30/02:09:38",16012.3
"2024-09-30/02:09:45",17051.3
"2024-09-30/02:09:52",15977.6
"2024-09-30/02:09:59",15817.7
"2024-09-30/02:10:06",16966.8
"2024-09-30/02:10:13",15821.2
"2024-09-30/02:10:20",15983.7
"2024-09-30/02:10:27",17081.7
"2024-09-30/02:10:34",17003.5
"2024-09-30/02:10:41",17205.1
"2024-09-30/02:10:48",15966.0
"2024-09-30/02:10:55",16985.4
"2024-09-30/02:11:02",16063.6
"2024-09-30/02:11:09",17185.9
"2024-09-30/02:11:16",16030.6
"2024-09-30/02:11:23",15847.2
"2024-09-30/02:11:30",17001.4
"2024-09-30/02:11:37",15926.1
"2024-09-30/02:11:44",17118.5
"2024-09-30/02:11:51",16842.8
"2024-09-30/02:11:58",16027.7
"2024-09-30/02:12:05",15937.4
"2024-09-30/02:12:12",17196.0
"2024-09-30/02:12:19",14371.6
"2024-09-30/02:12:26",15917.6
"2024-09-30/02:12:33",17071.4
"2024-09-30/02:12:40",15982.0
"2024-09-30/02:12:47",16083.0
"2024-09-30/02:12:54",17136.0
"2024-09-30/02:13:01",16996.6
"2024-09-30/02:13:08",16028.1
"2024-09-30/02:13:15",17007.7
"2024-09-30/02:13:22",15911.6
"2024-09-30/02:13:29",15997.2
"2024-09-30/02:13:36",16056.8
"2024-09-30/02:13:43",16920.1
"2024-09-30/02:13:50",16014.1
"2024-09-30/02:13:57",15881.9
"2024-09-30/02:14:04",16851.8
"2024-09-30/02:14:11",16085.3
"2024-09-30/02:14:18",15941.6
"2024-09-30/02:14:25",17211.2
"2024-09-30/02:14:32",17252.4
"2024-09-30/02:14:39",15841.1
"2024-09-30/02:14:46",16049.3
"2024-09-30/02:14:53",16114.1
"2024-09-30/02:15:00",15810.8
"2024-09-30/02:15:07",15933.7
"2024-09-30/02:15:14",15764.8
"2024-09-30/02:15:21",17052.1
"2024-09-30/02:15:28",17148.9
"2024-09-30/02:15:35",15975.2
"2024-09-30/02:15:42",16977.8
"2024-09-30/02:15:49",17203.6
"2024-09-30/02:15:56",15939.3
"2024-09-30/02:16:03",17089.5
"2024-09-30/02:16:10",17088.7
"2024-09-30/02:16:17",16979.5
"2024-09-30/02:16:24",17085.4
"2024-09-30/02:16:31",17200.7
"2024-09-30/02:16:38",15862.7
"2024-09-30/02:16:45",16976.2
"2024-09-30/02:16:52",17134.6
"2024-09-30/02:16:59",15981.7
"2024-09-30/02:17:06",16858.0
"2024-09-30/02:17:13",17111.4
"2024-09-30/02:17:20",17136.1
"2024-09-30/02:17:27",16998.3
"2024-09-30/02:17:34",17048.6
"2024-09-30/02:17:41",17061.6
"2024-09-30/02:17:48",17213.4
"2024-09-30/02:17:55",16897.6
"2024-09-30/02:18:02",16940.0
"2024-09-30/02:18:09",16162.4
"2024-09-30/02:18:16",17741.5
"2024-09-30/02:18:23",17157.1
"2024-09-30/02:18:30",16933.5
"2024-09-30/02:18:37",17894.1
"2024-09-30/02:18:44",17076.5
"2024-09-30/02:18:51",16044.6
"2024-09-30/02:18:58",17168.3
"2024-09-30/02:19:05",17077.6
"2024-09-30/02:19:12",15967.3
"2024-09-30/02:19:19",17202.4
"2024-09-30/02:19:26",17124.5
"2024-09-30/02:19:33",16996.0
"2024-09-30/02:19:40",19052.2
"2024-09-30/02:19:47",19109.6
"2024-09-30/02:19:54",19047.1
"2024-09-30/02:20:01",17883.7
"2024-09-30/02:20:08",19164.8
"2024-09-30/02:20:15",17856.7
"2024-09-30/02:20:22",21420.7
"2024-09-30/02:20:29",21441.5
"2024-09-30/02:20:36",21441.8
"2024-09-30/02:20:43",21451.7
"2024-09-30/02:20:50",21402.3
"2024-09-30/02:20:57",19860.0
"2024-09-30/02:21:04",21350.5
"2024-09-30/02:21:11",21335.2
"2024-09-30/02:21:18",21454.7
"2024-09-30/02:21:25",20963.5
"2024-09-30/02:21:32",23436.0
"2024-09-30/02:21:38",24423.6
"2024-09-30/02:21:45",24697.3
"2024-09-30/02:21:52",24643.2
"2024-09-30/02:21:59",25071.5
"2024-09-30/02:22:06",24752.5
"2024-09-30/02:22:13",24727.1
"2024-09-30/02:22:20",24972.7
"2024-09-30/02:22:27",24780.8
"2024-09-30/02:22:34",24451.7
"2024-09-30/02:22:41",24586.5
"2024-09-30/02:22:48",24715.1
"2024-09-30/02:22:55",24818.2
"2024-09-30/02:23:02",24829.7
"2024-09-30/02:23:09",24753.7
"2024-09-30/02:23:16",24837.4
"2024-09-30/02:23:23",24658.7
"2024-09-30/02:23:30",24382.1
"2024-09-30/02:23:37",24485.7
"2024-09-30/02:23:44",24464.0
"2024-09-30/02:23:51",24746.8
"2024-09-30/02:23:58",24676.9
"2024-09-30/02:24:05",24833.4
"2024-09-30/02:24:12",24493.9
"2024-09-30/02:24:19",24418.7
"2024-09-30/02:24:26",24317.0
"2024-09-30/02:24:33",24394.6
"2024-09-30/02:24:40",24248.0
"2024-09-30/02:24:47",24448.0
"2024-09-30/02:24:54",24468.3
"2024-09-30/02:25:01",22830.8
"2024-09-30/02:25:08",22819.8
"2024-09-30/02:25:15",22958.2
"2024-09-30/02:25:22",23039.6
"2024-09-30/02:25:29",22966.4
"2024-09-30/02:25:36",22540.2
"2024-09-30/02:25:43",22698.4
"2024-09-30/02:25:50",22586.6
"2024-09-30/02:25:57",22334.3
"2024-09-30/02:26:04",19312.2
"2024-09-30/02:26:11",19806.4
"2024-09-30/02:26:18",19477.0
"2024-09-30/02:26:25",19755.1
"2024-09-30/02:26:32",19315.8
"2024-09-30/02:26:39",13912.1
"2024-09-30/02:26:46",13756.5
"2024-09-30/02:26:53",12839.2
"2024-09-30/02:27:00",13866.2
"2024-09-30/02:27:07",13982.7
"2024-09-30/02:27:14",13771.4
"2024-09-30/02:27:21",12811.3
"2024-09-30/02:27:28",12639.5
"2024-09-30/02:27:35",11241.0
"2024-09-30/02:27:42",12588.0
"2024-09-30/02:27:49",-NaN
"2024-09-30/02:27:56",-NaN
"2024-09-30/02:28:03",-NaN
"2024-09-30/02:28:10",10185.6
"2024-09-30/02:28:17",10406.3
"2024-09-30/02:28:24",-NaN
"2024-09-30/02:28:31",10291.0
"2024-09-30/02:28:38",11513.3
"2024-09-30/02:28:45",11314.5
"2024-09-30/02:28:52",10387.5
"2024-09-30/02:28:55",10150.5
"2024-09-30/02:29:02",10359.3
"2024-09-30/02:29:09",10169.3
"2024-09-30/02:29:16",9974.25
"2024-09-30/02:29:23",10231.2
"2024-09-30/02:29:30",10178.5
"2024-09-30/02:29:37",8934.83
"2024-09-30/02:29:44",9141.64
"2024-09-30/02:29:51",10126.4
"2024-09-30/02:29:58",8843.83
"2024-09-30/02:30:05",-NaN
"2024-09-30/02:30:12",-NaN
"2024-09-30/02:30:19",8339.99
"2024-09-30/02:30:26",7537.40
"2024-09-30/02:30:33",-NaN
"2024-09-30/02:30:40",-NaN
"2024-09-30/02:30:47",7339.00
"2024-09-30/02:30:54",7124.20
"2024-09-30/02:31:01",7282.40
"2024-09-30/02:31:08",7372.55
"2024-09-30/02:31:15",7268.70
"2024-09-30/02:31:22",7371.98
"2024-09-30/02:31:29",-NaN
"2024-09-30/02:31:36",-NaN
"2024-09-30/02:31:43",8163.54
"2024-09-30/02:31:50",-NaN
"2024-09-30/02:31:57",-NaN
"2024-09-30/02:32:04",8166.30
"2024-09-30/02:32:11",-NaN
"2024-09-30/02:32:18",8319.19
"2024-09-30/02:32:25",-NaN
"2024-09-30/02:32:32",-NaN
"2024-09-30/02:32:39",8155.79
"2024-09-30/02:32:46",7360.88
"2024-09-30/02:32:53",-NaN
"2024-09-30/02:33:00",8012.17
"2024-09-30/02:33:07",7325.71
"2024-09-30/02:33:14",7375.71
"2024-09-30/02:33:21",7243.89
"2024-09-30/02:33:28",7057.70
"2024-09-30/02:33:35",7280.12
"2024-09-30/02:33:42",8350.94
"2024-09-30/02:33:49",8249.32
"2024-09-30/02:33:56",7228.71
"2024-09-30/02:34:03",7008.49
"2024-09-30/02:34:10",-NaN
"2024-09-30/02:34:17",-NaN
"2024-09-30/02:34:24",-NaN
"2024-09-30/02:34:31",8135.77
"2024-09-30/02:34:38",7209.33
"2024-09-30/02:34:45",7338.16
"2024-09-30/02:34:52",7160.94
"2024-09-30/02:34:59",7404.49
"2024-09-30/02:35:06",6749.12
"2024-09-30/02:35:13",-NaN
"2024-09-30/02:35:20",7266.99
"2024-09-30/02:35:27",7180.09
"2024-09-30/02:35:34",-NaN
"2024-09-30/02:35:41",7177.23
"2024-09-30/02:35:48",8112.10
"2024-09-30/02:35:55",7364.20
"2024-09-30/02:36:02",6797.54
"2024-09-30/02:36:09",-NaN
"2024-09-30/02:36:16",-NaN
"2024-09-30/02:36:23",6818.84
"2024-09-30/02:36:30",7225.77
"2024-09-30/02:36:37",7391.47
"2024-09-30/02:36:44",6993.95
"2024-09-30/02:36:51",7219.12
"2024-09-30/02:36:58",7491.99
"2024-09-30/02:37:05",-NaN
"2024-09-30/02:37:12",6996.27
"2024-09-30/02:37:19",7408.52
"2024-09-30/02:37:26",7035.99
"2024-09-30/02:37:33",6942.07
"2024-09-30/02:37:40",7499.51
"2024-09-30/02:37:47",7355.83
"2024-09-30/02:37:54",7161.42
"2024-09-30/02:38:01",8342.26
"2024-09-30/02:38:08",7141.26
"2024-09-30/02:38:15",7232.09
"2024-09-30/02:38:22",7401.29
"2024-09-30/02:38:29",8062.88
"2024-09-30/02:38:36",-NaN
"2024-09-30/02:38:43",7808.51
"2024-09-30/02:38:50",7239.19
"2024-09-30/02:38:57",6445.58
"2024-09-30/02:39:04",7548.52
"2024-09-30/02:39:10",6765.83
"2024-09-30/02:39:18",6462.05
"2024-09-30/02:39:25",8007.46
"2024-09-30/02:39:31",9021.17
"2024-09-30/02:39:38",8161.83
"2024-09-30/02:39:46",-NaN
"2024-09-30/02:39:52",7443.26
"2024-09-30/02:39:59",7187.56
"2024-09-30/02:40:06",7470.83
"2024-09-30/02:40:13",7633.90
"2024-09-30/02:40:20",-NaN
"2024-09-30/02:40:27",7077.23
"2024-09-30/02:40:34",8270.11
"2024-09-30/02:40:41",8139.23
"2024-09-30/02:40:48",8129.87
"2024-09-30/02:40:55",-NaN
"2024-09-30/02:41:02",7285.10
"2024-09-30/02:41:09",7106.33
"2024-09-30/02:41:16",8034.71
"2024-09-30/02:41:23",7266.00
"2024-09-30/02:41:30",-NaN
"2024-09-30/02:41:37",7564.18
"2024-09-30/02:41:44",6704.90
"2024-09-30/02:41:51",-NaN
"2024-09-30/02:41:58",-NaN
"2024-09-30/02:42:05",-NaN
"2024-09-30/02:42:12",7393.08
"2024-09-30/02:42:19",7251.60
"2024-09-30/02:42:26",8164.99
"2024-09-30/02:42:33",9109.96
"2024-09-30/02:42:40",7339.56
"2024-09-30/02:42:47",7209.36
"2024-09-30/02:42:54",7273.27
"2024-09-30/02:43:01",8055.43
"2024-09-30/02:43:08",7299.95
"2024-09-30/02:43:15",-NaN
"2024-09-30/02:43:22",8467.45
"2024-09-30/02:43:29",7327.56
"2024-09-30/02:43:36",-NaN
"2024-09-30/02:43:43",-NaN
"2024-09-30/02:43:50",6565.59
"2024-09-30/02:43:57",7235.08
"2024-09-30/02:44:04",7398.21
"2024-09-30/02:44:11",7257.83
"2024-09-30/02:44:18",6372.98
"2024-09-30/02:44:25",-NaN
"2024-09-30/02:44:32",-NaN
"2024-09-30/02:44:39",-NaN
"2024-09-30/02:44:46",7378.98
"2024-09-30/02:44:53",-NaN
"2024-09-30/02:45:00",-NaN
"2024-09-30/02:45:07",10073.9
"2024-09-30/02:45:14",7651.67
"2024-09-30/02:45:21",8052.17
"2024-09-30/02:45:28",7256.43
"2024-09-30/02:45:35",7304.80
"2024-09-30/02:45:42",-NaN
"2024-09-30/02:45:49",-NaN
"2024-09-30/02:45:56",7318.27
"2024-09-30/02:46:03",7393.08
"2024-09-30/02:46:10",-NaN
"2024-09-30/02:46:17",-NaN
"2024-09-30/02:46:24",7146.79
"2024-09-30/02:46:31",7321.06
"2024-09-30/02:46:38",-NaN
"2024-09-30/02:46:45",7403.53
"2024-09-30/02:46:52",7370.20
"2024-09-30/02:46:59",-NaN
"2024-09-30/02:47:06",-NaN
"2024-09-30/02:47:13",7543.65
"2024-09-30/02:47:20",7390.81
"2024-09-30/02:47:27",-NaN
"2024-09-30/02:47:34",7253.03
"2024-09-30/02:47:41",7343.54
"2024-09-30/02:47:48",8095.60
"2024-09-30/02:47:55",7353.32
"2024-09-30/02:48:02",-NaN
"2024-09-30/02:48:09",-NaN
"2024-09-30/02:48:16",8075.18
"2024-09-30/02:48:23",7256.81
"2024-09-30/02:48:30",-NaN
"2024-09-30/02:48:37",-NaN
"2024-09-30/02:48:44",7351.54
"2024-09-30/02:48:51",-NaN
"2024-09-30/02:48:58",-NaN
"2024-09-30/02:49:05",6276.18
"2024-09-30/02:49:12",-NaN
"2024-09-30/02:49:19",8063.10
"2024-09-30/02:49:26",7436.82
"2024-09-30/02:49:33",7404.55
"2024-09-30/02:49:40",-NaN
"2024-09-30/02:49:47",7598.40
"2024-09-30/02:49:54",-NaN
"2024-09-30/02:50:01",6715.61
"2024-09-30/02:50:08",8190.29
"2024-09-30/02:50:15",-NaN
"2024-09-30/02:50:22",-NaN
"2024-09-30/02:50:29",7236.27
"2024-09-30/02:50:36",-NaN
"2024-09-30/02:50:43",7565.94
"2024-09-30/02:50:50",9046.17
"2024-09-30/02:50:57",7179.09
"2024-09-30/02:51:04",7318.63
"2024-09-30/02:51:11",7260.39
"2024-09-30/02:51:18",7193.25
"2024-09-30/02:51:25",7200.69
"2024-09-30/02:51:32",7265.82
"2024-09-30/02:51:39",7409.95
"2024-09-30/02:51:46",7275.09
"2024-09-30/02:51:53",7261.46
"2024-09-30/02:52:00",8089.01
"2024-09-30/02:52:07",7312.62
"2024-09-30/02:52:13",7144.37
"2024-09-30/02:52:20",6462.06
"2024-09-30/02:52:27",7479.95
"2024-09-30/02:52:34",9384.02
"2024-09-30/02:52:41",-NaN
"2024-09-30/02:52:48",-NaN
"2024-09-30/02:52:55",7590.97
"2024-09-30/02:53:02",8080.49
"2024-09-30/02:53:09",-NaN
"2024-09-30/02:53:16",-NaN
"2024-09-30/02:53:23",-NaN
"2024-09-30/02:53:30",8124.34
"2024-09-30/02:53:37",-NaN
"2024-09-30/02:53:44",7483.52
"2024-09-30/02:53:51",8080.53
"2024-09-30/02:53:58",8142.09
"2024-09-30/02:54:05",7278.21
"2024-09-30/02:54:12",7293.40
"2024-09-30/02:54:19",-NaN
"2024-09-30/02:54:26",8175.22
"2024-09-30/02:54:33",-NaN
"2024-09-30/02:54:40",-NaN
"2024-09-30/02:54:47",-NaN
"2024-09-30/02:54:54",9083.19
"2024-09-30/02:55:01",7244.34
"2024-09-30/02:55:08",-NaN
"2024-09-30/02:55:15",-NaN
"2024-09-30/02:55:22",8032.35
"2024-09-30/02:55:29",7547.84
"2024-09-30/02:55:36",8261.92
"2024-09-30/02:55:43",7331.14
"2024-09-30/02:55:50",8122.67
"2024-09-30/02:55:57",7499.92
"2024-09-30/02:56:04",-NaN
"2024-09-30/02:56:11",8245.91
"2024-09-30/02:56:18",7296.88
"2024-09-30/02:56:25",7390.06
"2024-09-30/02:56:32",7458.84
"2024-09-30/02:56:39",-NaN
"2024-09-30/02:56:46",7304.77
"2024-09-30/02:56:53",7479.71
"2024-09-30/02:57:00",-NaN
"2024-09-30/02:57:07",-NaN
"2024-09-30/02:57:14",-NaN
"2024-09-30/02:57:21",7299.53
"2024-09-30/02:57:28",7459.10
"2024-09-30/02:57:35",7973.93
"2024-09-30/02:57:42",6713.83
"2024-09-30/02:57:49",7351.03
"2024-09-30/02:57:56",7464.26
"2024-09-30/02:58:03",7346.46
"2024-09-30/02:58:10",-NaN
"2024-09-30/02:58:17",-NaN
"2024-09-30/02:58:24",7941.69
"2024-09-30/02:58:31",8144.94
"2024-09-30/02:58:38",-NaN
"2024-09-30/02:58:45",7325.88
"2024-09-30/02:58:52",7451.00
"2024-09-30/02:58:59",8160.65
"2024-09-30/02:59:06",7271.42
"2024-09-30/02:59:13",7165.75
"2024-09-30/02:59:20",7334.84
"2024-09-30/02:59:27",7166.68
"2024-09-30/02:59:34",7190.44
"2024-09-30/02:59:41",6985.31
"2024-09-30/02:59:48",7141.30
"2024-09-30/02:59:55",7186.53
"2024-09-30/03:00:02",6433.50
"2024-09-30/03:00:09",6325.36
"2024-09-30/03:00:16",6251.38
"2024-09-30/03:00:23",6229.90
"2024-09-30/03:00:30",6289.03
"2024-09-30/03:00:37",6301.15
"2024-09-30/03:00:44",6302.86
"2024-09-30/03:00:51",6266.09
"2024-09-30/03:00:58",6464.67
"2024-09-30/03:01:05",6594.20
"2024-09-30/03:01:12",7165.00
"2024-09-30/03:01:19",7248.84
"2024-09-30/03:01:26",7005.18
"2024-09-30/03:01:33",6494.09
"2024-09-30/03:01:40",7101.96
"2024-09-30/03:01:47",6490.99
"2024-09-30/03:01:54",7177.45
"2024-09-30/03:02:01",6489.21
"2024-09-30/03:02:08",7157.99
"2024-09-30/03:02:15",7124.42
"2024-09-30/03:02:22",7259.74
"2024-09-30/03:02:29",6538.54
"2024-09-30/03:02:36",6454.84
"2024-09-30/03:02:43",7001.04
"2024-09-30/03:02:50",7003.86
"2024-09-30/03:02:57",7104.44
"2024-09-30/03:03:04",6380.00
"2024-09-30/03:03:11",7110.61
"2024-09-30/03:03:18",7057.91
"2024-09-30/03:03:25",7168.99
"2024-09-30/03:03:32",7084.90
"2024-09-30/03:03:39",7126.59
"2024-09-30/03:03:46",6530.79
"2024-09-30/03:03:53",6512.47
"2024-09-30/03:04:00",6360.08
"2024-09-30/03:04:07",6468.92
"2024-09-30/03:04:14",6314.59
"2024-09-30/03:04:20",6272.30
"2024-09-30/03:04:27",6256.29
"2024-09-30/03:04:35",6263.95
"2024-09-30/03:04:41",6250.33
"2024-09-30/03:04:48",6273.09
"2024-09-30/03:04:55",6186.20
"2024-09-30/03:05:02",6440.06
"2024-09-30/03:05:09",6164.67
"2024-09-30/03:05:16",6220.53
"2024-09-30/03:05:23",6188.65
"2024-09-30/03:05:30",6218.60
"2024-09-30/03:05:37",7090.47
"2024-09-30/03:05:44",6211.74
"2024-09-30/03:05:51",6422.98
"2024-09-30/03:05:58",7066.85
"2024-09-30/03:06:05",6438.01
"2024-09-30/03:06:12",6566.29
"2024-09-30/03:06:19",7126.39
"2024-09-30/03:06:26",6375.91
"2024-09-30/03:06:33",6151.86
"2024-09-30/03:06:40",6179.47
"2024-09-30/03:06:47",6288.13
"2024-09-30/03:06:54",6441.21
"2024-09-30/03:07:01",6387.36
"2024-09-30/03:07:08",6413.85
"2024-09-30/03:07:15",6298.40
"2024-09-30/03:07:22",5757.98
"2024-09-30/03:07:29",6244.33
"2024-09-30/03:07:36",6334.69
"2024-09-30/03:07:43",5754.51
"2024-09-30/03:07:50",5815.67
"2024-09-30/03:07:57",5823.27
"2024-09-30/03:08:04",5636.89
"2024-09-30/03:08:11",5691.95
"2024-09-30/03:08:18",5635.84
"2024-09-30/03:08:25",6308.66
"2024-09-30/03:08:32",6382.28
"2024-09-30/03:08:39",6394.03
"2024-09-30/03:08:46",5804.19
"2024-09-30/03:08:53",6275.04
"2024-09-30/03:09:00",6251.46
"2024-09-30/03:09:07",5727.56
"2024-09-30/03:09:14",6268.85
"2024-09-30/03:09:21",5841.35
"2024-09-30/03:09:28",6314.67
"2024-09-30/03:09:35",6440.44
"2024-09-30/03:09:42",6451.91
"2024-09-30/03:09:49",7102.15
"2024-09-30/03:09:56",6431.60
"2024-09-30/03:10:03",7233.27
"2024-09-30/03:10:10",7147.49
"2024-09-30/03:10:17",7068.53
"2024-09-30/03:10:24",7105.95
"2024-09-30/03:10:31",7291.13
"2024-09-30/03:10:38",7222.27
"2024-09-30/03:10:45",6535.28
"2024-09-30/03:10:52",6483.79
"2024-09-30/03:10:59",6513.28
"2024-09-30/03:11:06",7252.67
"2024-09-30/03:11:13",7233.89
"2024-09-30/03:11:20",7224.04
"2024-09-30/03:11:27",8050.91
"2024-09-30/03:11:34",-NaN
"2024-09-30/03:11:41",9198.15
"2024-09-30/03:11:48",6418.46
"2024-09-30/03:11:55",7094.99
"2024-09-30/03:12:02",8100.74
"2024-09-30/03:12:09",7249.13
"2024-09-30/03:12:16",9083.57
"2024-09-30/03:12:23",-NaN
"2024-09-30/03:12:30",8045.37
"2024-09-30/03:12:37",7990.25
"2024-09-30/03:12:44",7462.17
"2024-09-30/03:12:51",7371.56
"2024-09-30/03:12:58",7952.38
"2024-09-30/03:13:05",8122.42
"2024-09-30/03:13:12",8125.45
"2024-09-30/03:13:19",7076.64
"2024-09-30/03:13:26",7257.75
"2024-09-30/03:13:33",7253.17
"2024-09-30/03:13:40",7222.64
"2024-09-30/03:13:47",7353.84
"2024-09-30/03:13:54",7236.67
"2024-09-30/03:14:01",7263.16
"2024-09-30/03:14:08",7218.46
"2024-09-30/03:14:15",-NaN
"2024-09-30/03:14:22",-NaN
"2024-09-30/03:14:29",-NaN
"2024-09-30/03:14:36",8119.99
"2024-09-30/03:14:43",7095.95
"2024-09-30/03:14:50",7334.73
"2024-09-30/03:14:57",7073.44
"2024-09-30/03:15:04",7215.66
"2024-09-30/03:15:11",6551.20
"2024-09-30/03:15:18",7308.11
"2024-09-30/03:15:25",7183.47
"2024-09-30/03:15:32",7159.82
"2024-09-30/03:15:39",8085.21
"2024-09-30/03:15:46",7174.74
"2024-09-30/03:15:53",7392.08
"2024-09-30/03:16:00",7187.97
"2024-09-30/03:16:07",7199.37
"2024-09-30/03:16:14",7120.63
"2024-09-30/03:16:21",7377.30
"2024-09-30/03:16:28",7193.84
"2024-09-30/03:16:35",7300.79
"2024-09-30/03:16:42",7306.55
"2024-09-30/03:16:49",7265.84
"2024-09-30/03:16:56",7287.18
"2024-09-30/03:17:02",-NaN
"2024-09-30/03:17:09",7979.58
"2024-09-30/03:17:16",8079.66
"2024-09-30/03:17:23",7339.74
"2024-09-30/03:17:30",7270.84
