Time,N_QTN
"2023-03-15/17:13:05",758.808
"2023-03-15/17:13:08",758.161
"2023-03-15/17:13:12",756.927
"2023-03-15/17:13:15",758.590
"2023-03-15/17:13:19",749.672
"2023-03-15/17:13:22",760.021
"2023-03-15/17:13:26",758.287
"2023-03-15/17:13:29",754.755
"2023-03-15/17:13:33",753.226
"2023-03-15/17:13:36",756.402
"2023-03-15/17:13:40",761.146
"2023-03-15/17:13:43",756.145
"2023-03-15/17:13:47",755.861
"2023-03-15/17:13:50",758.791
"2023-03-15/17:13:54",756.548
"2023-03-15/17:13:57",758.099
"2023-03-15/17:14:01",755.288
"2023-03-15/17:14:04",752.593
"2023-03-15/17:14:08",755.910
"2023-03-15/17:14:11",753.886
"2023-03-15/17:14:15",758.630
"2023-03-15/17:14:18",757.135
"2023-03-15/17:14:22",758.773
"2023-03-15/17:14:25",757.510
"2023-03-15/17:14:29",756.281
"2023-03-15/17:14:32",757.180
"2023-03-15/17:14:36",759.505
"2023-03-15/17:14:39",760.087
"2023-03-15/17:14:43",760.231
"2023-03-15/17:14:46",758.990
"2023-03-15/17:14:50",754.359
"2023-03-15/17:14:53",754.766
"2023-03-15/17:14:57",760.974
"2023-03-15/17:15:00",757.656
"2023-03-15/17:15:04",758.415
"2023-03-15/17:15:07",757.602
"2023-03-15/17:15:10",758.255
"2023-03-15/17:15:14",757.021
"2023-03-15/17:15:17",754.399
"2023-03-15/17:15:21",755.884
"2023-03-15/17:15:24",757.445
"2023-03-15/17:15:28",754.316
"2023-03-15/17:15:31",758.099
"2023-03-15/17:15:35",757.180
"2023-03-15/17:15:38",755.427
"2023-03-15/17:15:42",759.286
"2023-03-15/17:15:45",761.646
"2023-03-15/17:15:49",757.800
"2023-03-15/17:15:52",756.837
"2023-03-15/17:15:56",760.705
"2023-03-15/17:15:59",758.836
"2023-03-15/17:16:03",759.612
"2023-03-15/17:16:06",758.244
"2023-03-15/17:16:10",755.063
"2023-03-15/17:16:13",756.775
"2023-03-15/17:16:17",756.282
"2023-03-15/17:16:20",761.652
"2023-03-15/17:16:24",761.794
"2023-03-15/17:16:27",752.256
"2023-03-15/17:16:31",755.902
"2023-03-15/17:16:34",756.096
"2023-03-15/17:16:38",758.921
"2023-03-15/17:16:41",756.640
"2023-03-15/17:16:45",757.880
"2023-03-15/17:16:48",761.175
"2023-03-15/17:16:52",759.728
"2023-03-15/17:16:55",755.948
"2023-03-15/17:16:59",755.902
"2023-03-15/17:17:02",755.039
"2023-03-15/17:17:06",759.143
"2023-03-15/17:17:09",759.322
"2023-03-15/17:17:13",754.805
"2023-03-15/17:17:16",761.379
"2023-03-15/17:17:20",752.600
"2023-03-15/17:17:23",759.017
"2023-03-15/17:17:27",759.143
"2023-03-15/17:17:30",754.254
"2023-03-15/17:17:34",758.931
"2023-03-15/17:17:37",752.708
"2023-03-15/17:17:41",752.501
"2023-03-15/17:17:44",756.624
"2023-03-15/17:17:48",753.683
"2023-03-15/17:17:51",753.657
"2023-03-15/17:17:55",750.943
"2023-03-15/17:17:58",747.266
"2023-03-15/17:18:02",747.761
"2023-03-15/17:18:05",753.564
"2023-03-15/17:18:09",749.604
"2023-03-15/17:18:12",750.882
"2023-03-15/17:18:16",750.789
"2023-03-15/17:18:19",742.052
"2023-03-15/17:18:23",741.355
"2023-03-15/17:18:26",685.539
"2023-03-15/17:18:30",745.980
"2023-03-15/17:18:33",745.491
"2023-03-15/17:18:37",687.826
"2023-03-15/17:18:40",692.022
"2023-03-15/17:18:44",681.207
"2023-03-15/17:18:47",746.850
"2023-03-15/17:18:51",748.397
"2023-03-15/17:18:54",751.863
"2023-03-15/17:18:58",748.779
"2023-03-15/17:19:01",743.926
"2023-03-15/17:19:05",677.346
"2023-03-15/17:19:08",687.775
"2023-03-15/17:19:12",748.676
"2023-03-15/17:19:15",682.948
"2023-03-15/17:19:19",679.034
"2023-03-15/17:19:22",745.628
"2023-03-15/17:19:26",683.469
"2023-03-15/17:19:29",677.096
"2023-03-15/17:19:33",685.104
"2023-03-15/17:19:36",745.694
"2023-03-15/17:19:40",744.748
"2023-03-15/17:19:43",751.193
"2023-03-15/17:19:47",750.324
"2023-03-15/17:19:50",751.960
"2023-03-15/17:19:54",677.922
"2023-03-15/17:19:57",677.108
"2023-03-15/17:20:01",740.799
"2023-03-15/17:20:04",684.805
"2023-03-15/17:20:08",669.731
"2023-03-15/17:20:11",676.513
"2023-03-15/17:20:15",677.701
"2023-03-15/17:20:18",670.610
"2023-03-15/17:20:22",670.778
"2023-03-15/17:20:25",665.536
"2023-03-15/17:20:29",665.426
"2023-03-15/17:20:32",667.986
"2023-03-15/17:20:36",668.051
"2023-03-15/17:20:39",675.490
"2023-03-15/17:20:43",667.182
"2023-03-15/17:20:46",666.575
"2023-03-15/17:20:50",677.382
"2023-03-15/17:20:53",671.609
"2023-03-15/17:20:57",671.298
"2023-03-15/17:21:00",680.861
"2023-03-15/17:21:04",671.927
"2023-03-15/17:21:07",668.602
"2023-03-15/17:21:11",669.454
"2023-03-15/17:21:14",668.405
"2023-03-15/17:21:17",666.528
"2023-03-15/17:21:21",671.354
"2023-03-15/17:21:24",663.258
"2023-03-15/17:21:28",665.297
"2023-03-15/17:21:31",659.378
"2023-03-15/17:21:35",671.741
"2023-03-15/17:21:38",670.894
"2023-03-15/17:21:42",670.571
"2023-03-15/17:21:45",661.596
"2023-03-15/17:21:49",671.356
"2023-03-15/17:21:52",671.505
"2023-03-15/17:21:56",649.667
"2023-03-15/17:21:59",746.906
"2023-03-15/17:22:03",730.240
"2023-03-15/17:22:06",744.376
"2023-03-15/17:22:10",744.052
"2023-03-15/17:22:13",726.339
"2023-03-15/17:22:17",731.476
"2023-03-15/17:22:20",733.382
"2023-03-15/17:22:24",730.895
"2023-03-15/17:22:27",726.530
"2023-03-15/17:22:31",738.445
"2023-03-15/17:22:34",725.127
"2023-03-15/17:22:38",724.648
"2023-03-15/17:22:41",726.375
"2023-03-15/17:22:45",725.801
"2023-03-15/17:22:48",736.053
"2023-03-15/17:22:52",738.774
"2023-03-15/17:22:55",732.951
"2023-03-15/17:22:59",733.914
"2023-03-15/17:23:02",738.080
"2023-03-15/17:23:06",731.866
"2023-03-15/17:23:09",737.734
"2023-03-15/17:23:13",732.438
"2023-03-15/17:23:16",735.687
"2023-03-15/17:23:20",741.517
"2023-03-15/17:23:23",728.098
"2023-03-15/17:23:27",676.925
"2023-03-15/17:23:30",731.368
"2023-03-15/17:23:34",742.742
"2023-03-15/17:23:37",737.223
"2023-03-15/17:23:41",737.920
"2023-03-15/17:23:44",737.900
"2023-03-15/17:23:48",736.023
"2023-03-15/17:23:51",728.495
"2023-03-15/17:23:55",737.292
"2023-03-15/17:23:58",736.269
"2023-03-15/17:24:02",738.127
"2023-03-15/17:24:05",731.926
"2023-03-15/17:24:09",728.533
"2023-03-15/17:24:12",730.631
"2023-03-15/17:24:16",746.010
"2023-03-15/17:24:19",735.510
"2023-03-15/17:24:23",730.084
"2023-03-15/17:24:26",729.483
"2023-03-15/17:24:30",735.232
"2023-03-15/17:24:33",727.437
"2023-03-15/17:24:37",725.337
"2023-03-15/17:24:40",722.737
"2023-03-15/17:24:44",730.811
"2023-03-15/17:24:47",727.296
"2023-03-15/17:24:51",723.577
"2023-03-15/17:24:54",723.886
"2023-03-15/17:24:58",738.739
"2023-03-15/17:25:01",721.015
"2023-03-15/17:25:05",734.604
"2023-03-15/17:25:08",739.197
"2023-03-15/17:25:12",734.131
"2023-03-15/17:25:15",726.820
"2023-03-15/17:25:19",727.049
"2023-03-15/17:25:22",729.165
"2023-03-15/17:25:26",723.880
"2023-03-15/17:25:29",727.203
"2023-03-15/17:25:33",648.647
"2023-03-15/17:25:36",733.063
"2023-03-15/17:25:40",717.762
"2023-03-15/17:25:43",684.127
"2023-03-15/17:25:47",661.111
"2023-03-15/17:25:50",659.253
"2023-03-15/17:25:54",652.079
"2023-03-15/17:25:57",658.235
"2023-03-15/17:26:01",679.088
"2023-03-15/17:26:04",679.698
"2023-03-15/17:26:08",662.442
"2023-03-15/17:26:11",683.231
"2023-03-15/17:26:15",663.034
"2023-03-15/17:26:18",725.922
"2023-03-15/17:26:22",685.178
"2023-03-15/17:26:25",733.614
"2023-03-15/17:26:29",724.362
"2023-03-15/17:26:32",654.790
"2023-03-15/17:26:36",655.240
"2023-03-15/17:26:39",735.980
"2023-03-15/17:26:43",728.682
"2023-03-15/17:26:46",726.532
"2023-03-15/17:26:50",650.110
"2023-03-15/17:26:53",644.867
"2023-03-15/17:26:57",653.501
"2023-03-15/17:27:00",727.984
"2023-03-15/17:27:04",686.720
"2023-03-15/17:27:07",730.973
"2023-03-15/17:27:11",723.385
"2023-03-15/17:27:14",680.669
"2023-03-15/17:27:18",739.257
"2023-03-15/17:27:21",728.183
"2023-03-15/17:27:25",719.988
"2023-03-15/17:27:28",726.745
"2023-03-15/17:27:31",672.943
"2023-03-15/17:27:35",719.754
"2023-03-15/17:27:38",728.651
"2023-03-15/17:27:42",720.582
"2023-03-15/17:27:45",719.164
"2023-03-15/17:27:49",734.625
"2023-03-15/17:27:52",717.587
"2023-03-15/17:27:56",725.727
"2023-03-15/17:27:59",737.680
"2023-03-15/17:28:03",1011.03
"2023-03-15/17:28:06",943.534
"2023-03-15/17:28:10",697.815
"2023-03-15/17:28:13",-NaN
"2023-03-15/17:28:17",621.337
"2023-03-15/17:28:20",707.885
"2023-03-15/17:28:24",1069.84
"2023-03-15/17:28:27",629.207
"2023-03-15/17:28:31",-NaN
"2023-03-15/17:28:34",504.165
"2023-03-15/17:28:38",586.009
"2023-03-15/17:28:41",529.653
"2023-03-15/17:28:45",1006.38
"2023-03-15/17:28:48",1009.97
"2023-03-15/17:28:52",1008.76
"2023-03-15/17:28:55",1015.36
"2023-03-15/17:28:59",1008.67
"2023-03-15/17:29:02",1007.80
"2023-03-15/17:29:06",1007.69
"2023-03-15/17:29:09",1013.71
"2023-03-15/17:29:13",1011.31
"2023-03-15/17:29:16",1011.15
"2023-03-15/17:29:20",1010.72
"2023-03-15/17:29:23",1015.98
"2023-03-15/17:29:27",1010.21
"2023-03-15/17:29:30",1017.06
"2023-03-15/17:29:34",1008.55
"2023-03-15/17:29:37",956.643
"2023-03-15/17:29:41",1011.57
"2023-03-15/17:29:44",1009.75
"2023-03-15/17:29:48",1025.48
"2023-03-15/17:29:51",1007.40
"2023-03-15/17:29:55",942.635
"2023-03-15/17:29:58",954.495
"2023-03-15/17:30:02",1009.22
"2023-03-15/17:30:05",1018.56
"2023-03-15/17:30:09",1008.49
"2023-03-15/17:30:12",1015.21
"2023-03-15/17:30:16",1018.81
"2023-03-15/17:30:19",1016.13
"2023-03-15/17:30:23",1013.00
"2023-03-15/17:30:26",1009.87
"2023-03-15/17:30:30",897.583
"2023-03-15/17:30:33",909.409
"2023-03-15/17:30:37",897.156
"2023-03-15/17:30:40",910.347
"2023-03-15/17:30:44",953.168
"2023-03-15/17:30:47",941.832
"2023-03-15/17:30:51",922.691
"2023-03-15/17:30:54",899.652
"2023-03-15/17:30:58",901.296
"2023-03-15/17:31:01",902.187
"2023-03-15/17:31:05",900.336
"2023-03-15/17:31:08",898.958
"2023-03-15/17:31:12",896.461
"2023-03-15/17:31:15",900.299
"2023-03-15/17:31:19",1016.88
"2023-03-15/17:31:22",1019.37
"2023-03-15/17:31:26",1011.08
"2023-03-15/17:31:29",1021.39
"2023-03-15/17:31:33",897.021
"2023-03-15/17:31:36",899.212
"2023-03-15/17:31:40",900.753
"2023-03-15/17:31:43",901.917
"2023-03-15/17:31:47",904.729
"2023-03-15/17:31:50",907.215
"2023-03-15/17:31:54",1015.30
"2023-03-15/17:31:57",1021.36
"2023-03-15/17:32:01",1017.95
"2023-03-15/17:32:04",1016.17
"2023-03-15/17:32:08",1011.97
"2023-03-15/17:32:11",1007.79
"2023-03-15/17:32:15",1005.58
"2023-03-15/17:32:18",1008.65
"2023-03-15/17:32:22",1008.62
"2023-03-15/17:32:25",1007.74
"2023-03-15/17:32:29",1008.67
"2023-03-15/17:32:32",1007.18
"2023-03-15/17:32:36",1011.70
"2023-03-15/17:32:39",927.255
"2023-03-15/17:32:43",897.205
"2023-03-15/17:32:46",1017.67
"2023-03-15/17:32:50",1012.75
"2023-03-15/17:32:53",951.414
"2023-03-15/17:32:57",911.108
"2023-03-15/17:33:00",1011.25
"2023-03-15/17:33:04",1013.83
"2023-03-15/17:33:07",964.406
"2023-03-15/17:33:11",962.170
"2023-03-15/17:33:14",1016.63
"2023-03-15/17:33:18",902.481
"2023-03-15/17:33:21",907.638
"2023-03-15/17:33:25",909.497
"2023-03-15/17:33:28",904.516
"2023-03-15/17:33:32",931.866
"2023-03-15/17:33:35",945.098
"2023-03-15/17:33:38",914.052
"2023-03-15/17:33:42",912.658
"2023-03-15/17:33:45",848.448
"2023-03-15/17:33:49",908.334
"2023-03-15/17:33:52",909.200
"2023-03-15/17:33:56",909.929
"2023-03-15/17:33:59",849.272
"2023-03-15/17:34:03",811.863
"2023-03-15/17:34:06",806.237
"2023-03-15/17:34:10",804.756
"2023-03-15/17:34:13",817.814
"2023-03-15/17:34:17",808.441
"2023-03-15/17:34:20",761.663
"2023-03-15/17:34:24",801.440
"2023-03-15/17:34:27",808.322
"2023-03-15/17:34:31",806.512
"2023-03-15/17:34:34",804.873
"2023-03-15/17:34:38",821.369
"2023-03-15/17:34:41",805.413
"2023-03-15/17:34:45",803.402
"2023-03-15/17:34:48",812.162
"2023-03-15/17:34:52",806.645
"2023-03-15/17:34:55",808.228
"2023-03-15/17:34:59",811.787
"2023-03-15/17:35:02",816.329
"2023-03-15/17:35:06",725.635
"2023-03-15/17:35:09",737.514
"2023-03-15/17:35:13",728.119
"2023-03-15/17:35:16",643.166
"2023-03-15/17:35:20",638.755
"2023-03-15/17:35:23",638.577
"2023-03-15/17:35:27",637.689
"2023-03-15/17:35:30",657.935
"2023-03-15/17:35:34",603.051
"2023-03-15/17:35:37",648.777
"2023-03-15/17:35:41",648.585
"2023-03-15/17:35:44",643.615
"2023-03-15/17:35:48",644.208
"2023-03-15/17:35:51",645.372
"2023-03-15/17:35:55",718.107
"2023-03-15/17:35:58",722.694
"2023-03-15/17:36:02",676.514
"2023-03-15/17:36:05",719.126
"2023-03-15/17:36:09",727.231
"2023-03-15/17:36:12",730.053
"2023-03-15/17:36:16",724.064
"2023-03-15/17:36:19",664.708
"2023-03-15/17:36:23",653.849
"2023-03-15/17:36:26",640.219
"2023-03-15/17:36:30",609.023
"2023-03-15/17:36:33",641.943
"2023-03-15/17:36:37",637.126
"2023-03-15/17:36:40",643.301
"2023-03-15/17:36:44",666.497
"2023-03-15/17:36:47",720.589
"2023-03-15/17:36:51",720.801
"2023-03-15/17:36:54",724.387
"2023-03-15/17:36:58",719.642
"2023-03-15/17:37:01",716.348
"2023-03-15/17:37:05",721.101
"2023-03-15/17:37:08",715.499
"2023-03-15/17:37:12",806.219
"2023-03-15/17:37:15",759.705
"2023-03-15/17:37:19",808.421
"2023-03-15/17:37:22",805.114
"2023-03-15/17:37:26",806.279
"2023-03-15/17:37:29",810.806
"2023-03-15/17:37:33",759.577
"2023-03-15/17:37:36",719.746
"2023-03-15/17:37:40",726.086
"2023-03-15/17:37:43",811.532
"2023-03-15/17:37:47",806.320
"2023-03-15/17:37:50",762.953
"2023-03-15/17:37:54",805.327
"2023-03-15/17:37:57",756.559
"2023-03-15/17:38:01",759.868
"2023-03-15/17:38:04",720.588
"2023-03-15/17:38:08",716.382
"2023-03-15/17:38:11",718.950
"2023-03-15/17:38:15",718.596
"2023-03-15/17:38:18",716.106
"2023-03-15/17:38:22",718.930
"2023-03-15/17:38:25",718.685
"2023-03-15/17:38:29",721.352
"2023-03-15/17:38:32",718.569
"2023-03-15/17:38:36",719.039
"2023-03-15/17:38:39",717.059
"2023-03-15/17:38:43",681.890
"2023-03-15/17:38:46",726.741
"2023-03-15/17:38:50",720.217
"2023-03-15/17:38:53",676.055
"2023-03-15/17:38:57",734.166
"2023-03-15/17:39:00",717.994
"2023-03-15/17:39:04",738.477
"2023-03-15/17:39:07",732.637
"2023-03-15/17:39:11",727.174
"2023-03-15/17:39:14",728.726
"2023-03-15/17:39:18",771.540
"2023-03-15/17:39:21",720.974
"2023-03-15/17:39:25",723.004
"2023-03-15/17:39:28",718.516
"2023-03-15/17:39:32",728.472
"2023-03-15/17:39:35",802.287
"2023-03-15/17:39:39",807.937
"2023-03-15/17:39:42",807.829
"2023-03-15/17:39:45",803.675
"2023-03-15/17:39:49",807.206
"2023-03-15/17:39:52",807.043
"2023-03-15/17:39:56",803.316
"2023-03-15/17:39:59",715.141
"2023-03-15/17:40:03",683.697
"2023-03-15/17:40:06",642.254
"2023-03-15/17:40:10",648.898
"2023-03-15/17:40:13",664.134
"2023-03-15/17:40:17",732.388
"2023-03-15/17:40:20",717.666
"2023-03-15/17:40:24",682.967
"2023-03-15/17:40:27",663.867
"2023-03-15/17:40:31",717.790
"2023-03-15/17:40:34",718.990
"2023-03-15/17:40:38",727.904
"2023-03-15/17:40:41",732.521
"2023-03-15/17:40:45",722.067
"2023-03-15/17:40:48",731.708
"2023-03-15/17:40:52",804.638
"2023-03-15/17:40:55",771.802
"2023-03-15/17:40:59",719.285
"2023-03-15/17:41:02",717.940
"2023-03-15/17:41:06",717.248
"2023-03-15/17:41:09",753.759
"2023-03-15/17:41:13",811.791
"2023-03-15/17:41:16",808.014
"2023-03-15/17:41:20",717.204
"2023-03-15/17:41:23",720.566
"2023-03-15/17:41:27",717.100
"2023-03-15/17:41:30",642.645
"2023-03-15/17:41:34",667.730
"2023-03-15/17:41:37",826.172
"2023-03-15/17:41:41",804.461
"2023-03-15/17:41:44",804.099
"2023-03-15/17:41:48",811.572
"2023-03-15/17:41:51",845.872
"2023-03-15/17:41:55",816.156
"2023-03-15/17:41:58",808.812
"2023-03-15/17:42:02",812.387
"2023-03-15/17:42:05",805.183
"2023-03-15/17:42:09",813.943
"2023-03-15/17:42:12",805.217
"2023-03-15/17:42:16",823.810
"2023-03-15/17:42:19",811.606
"2023-03-15/17:42:23",803.472
"2023-03-15/17:42:26",809.738
"2023-03-15/17:42:30",804.181
"2023-03-15/17:42:33",808.743
"2023-03-15/17:42:37",805.109
"2023-03-15/17:42:40",806.688
"2023-03-15/17:42:44",805.103
"2023-03-15/17:42:47",809.881
"2023-03-15/17:42:51",812.833
"2023-03-15/17:42:54",743.554
"2023-03-15/17:42:58",719.286
"2023-03-15/17:43:01",909.023
"2023-03-15/17:43:05",927.565
"2023-03-15/17:43:08",849.857
"2023-03-15/17:43:12",816.787
"2023-03-15/17:43:15",916.894
"2023-03-15/17:43:19",912.333
"2023-03-15/17:43:22",809.579
"2023-03-15/17:43:26",816.996
"2023-03-15/17:43:29",905.473
"2023-03-15/17:43:33",909.228
"2023-03-15/17:43:36",823.325
"2023-03-15/17:43:40",828.089
"2023-03-15/17:43:43",818.996
"2023-03-15/17:43:47",818.691
"2023-03-15/17:43:50",908.582
"2023-03-15/17:43:54",802.853
"2023-03-15/17:43:57",804.894
"2023-03-15/17:44:01",924.690
"2023-03-15/17:44:04",917.776
"2023-03-15/17:44:08",818.161
"2023-03-15/17:44:11",830.072
"2023-03-15/17:44:15",734.040
"2023-03-15/17:44:18",828.920
"2023-03-15/17:44:22",723.227
"2023-03-15/17:44:25",761.409
"2023-03-15/17:44:29",812.359
"2023-03-15/17:44:32",804.647
"2023-03-15/17:44:36",838.162
"2023-03-15/17:44:39",803.295
"2023-03-15/17:44:43",803.699
"2023-03-15/17:44:46",854.299
"2023-03-15/17:44:50",813.958
"2023-03-15/17:44:53",809.667
"2023-03-15/17:44:57",805.886
"2023-03-15/17:45:00",805.435
"2023-03-15/17:45:04",805.665
"2023-03-15/17:45:07",806.953
"2023-03-15/17:45:11",804.397
"2023-03-15/17:45:14",814.259
"2023-03-15/17:45:18",806.231
"2023-03-15/17:45:21",804.747
"2023-03-15/17:45:25",811.688
"2023-03-15/17:45:28",804.957
"2023-03-15/17:45:32",809.445
"2023-03-15/17:45:35",806.068
"2023-03-15/17:45:39",806.459
"2023-03-15/17:45:42",805.249
"2023-03-15/17:45:46",803.862
"2023-03-15/17:45:49",817.548
"2023-03-15/17:45:52",823.476
"2023-03-15/17:45:56",649.914
"2023-03-15/17:45:59",641.760
"2023-03-15/17:46:03",639.230
"2023-03-15/17:46:06",640.761
"2023-03-15/17:46:10",641.375
"2023-03-15/17:46:13",645.853
"2023-03-15/17:46:17",659.849
"2023-03-15/17:46:20",648.628
"2023-03-15/17:46:24",646.558
"2023-03-15/17:46:27",645.581
"2023-03-15/17:46:31",642.214
"2023-03-15/17:46:34",639.232
"2023-03-15/17:46:38",642.037
"2023-03-15/17:46:41",641.531
"2023-03-15/17:46:45",643.512
"2023-03-15/17:46:48",639.855
"2023-03-15/17:46:52",718.884
"2023-03-15/17:46:55",735.740
"2023-03-15/17:46:59",659.553
"2023-03-15/17:47:02",658.887
"2023-03-15/17:47:06",727.650
"2023-03-15/17:47:09",610.571
"2023-03-15/17:47:13",659.727
"2023-03-15/17:47:16",648.547
"2023-03-15/17:47:20",655.087
"2023-03-15/17:47:23",654.968
"2023-03-15/17:47:27",651.793
"2023-03-15/17:47:30",644.453
"2023-03-15/17:47:34",658.785
"2023-03-15/17:47:37",663.123
"2023-03-15/17:47:41",664.290
"2023-03-15/17:47:44",655.352
"2023-03-15/17:47:48",639.441
"2023-03-15/17:47:51",640.684
"2023-03-15/17:47:55",724.687
"2023-03-15/17:47:58",723.051
"2023-03-15/17:48:02",720.134
"2023-03-15/17:48:05",729.170
"2023-03-15/17:48:09",729.184
"2023-03-15/17:48:12",721.944
"2023-03-15/17:48:16",727.807
"2023-03-15/17:48:19",722.370
"2023-03-15/17:48:23",722.024
"2023-03-15/17:48:26",732.979
"2023-03-15/17:48:30",728.869
"2023-03-15/17:48:33",719.743
"2023-03-15/17:48:37",755.619
"2023-03-15/17:48:40",826.316
"2023-03-15/17:48:44",819.654
"2023-03-15/17:48:47",751.371
"2023-03-15/17:48:51",729.537
"2023-03-15/17:48:54",746.722
"2023-03-15/17:48:58",809.610
"2023-03-15/17:49:01",818.857
"2023-03-15/17:49:05",756.482
"2023-03-15/17:49:08",813.691
"2023-03-15/17:49:12",754.113
"2023-03-15/17:49:15",744.681
"2023-03-15/17:49:19",756.418
"2023-03-15/17:49:22",752.010
"2023-03-15/17:49:26",719.345
"2023-03-15/17:49:29",721.497
"2023-03-15/17:49:33",731.864
"2023-03-15/17:49:36",717.620
"2023-03-15/17:49:40",717.627
"2023-03-15/17:49:43",718.857
"2023-03-15/17:49:47",728.846
"2023-03-15/17:49:50",718.847
"2023-03-15/17:49:54",721.774
"2023-03-15/17:49:57",722.043
"2023-03-15/17:50:01",760.959
"2023-03-15/17:50:04",748.092
"2023-03-15/17:50:08",736.432
"2023-03-15/17:50:11",719.710
"2023-03-15/17:50:15",719.224
"2023-03-15/17:50:18",725.769
"2023-03-15/17:50:22",815.374
"2023-03-15/17:50:25",809.984
"2023-03-15/17:50:29",807.955
"2023-03-15/17:50:32",722.278
"2023-03-15/17:50:36",761.909
"2023-03-15/17:50:39",816.664
"2023-03-15/17:50:43",750.058
"2023-03-15/17:50:46",763.020
"2023-03-15/17:50:50",733.084
"2023-03-15/17:50:53",736.651
"2023-03-15/17:50:57",750.858
"2023-03-15/17:51:00",741.437
"2023-03-15/17:51:04",754.319
"2023-03-15/17:51:07",810.508
"2023-03-15/17:51:11",825.975
"2023-03-15/17:51:14",812.937
"2023-03-15/17:51:18",804.890
"2023-03-15/17:51:21",806.466
"2023-03-15/17:51:25",809.649
"2023-03-15/17:51:28",816.742
"2023-03-15/17:51:32",818.729
"2023-03-15/17:51:35",809.388
"2023-03-15/17:51:39",816.418
"2023-03-15/17:51:42",827.000
"2023-03-15/17:51:46",768.387
"2023-03-15/17:51:49",815.007
"2023-03-15/17:51:53",806.317
"2023-03-15/17:51:56",816.859
"2023-03-15/17:52:00",807.673
"2023-03-15/17:52:03",718.009
"2023-03-15/17:52:06",822.228
"2023-03-15/17:52:10",805.289
"2023-03-15/17:52:13",805.060
"2023-03-15/17:52:17",810.630
"2023-03-15/17:52:20",809.908
"2023-03-15/17:52:24",803.750
"2023-03-15/17:52:27",816.352
"2023-03-15/17:52:31",819.163
"2023-03-15/17:52:34",759.056
"2023-03-15/17:52:38",821.364
"2023-03-15/17:52:41",808.868
"2023-03-15/17:52:45",804.121
"2023-03-15/17:52:48",814.430
"2023-03-15/17:52:52",731.499
"2023-03-15/17:52:55",757.507
"2023-03-15/17:52:59",716.810
"2023-03-15/17:53:02",718.587
"2023-03-15/17:53:06",718.755
"2023-03-15/17:53:09",715.639
"2023-03-15/17:53:13",718.624
"2023-03-15/17:53:16",727.089
"2023-03-15/17:53:20",720.951
"2023-03-15/17:53:23",724.208
"2023-03-15/17:53:27",807.313
"2023-03-15/17:53:30",756.068
"2023-03-15/17:53:34",744.759
"2023-03-15/17:53:37",724.579
"2023-03-15/17:53:41",717.286
"2023-03-15/17:53:44",683.495
"2023-03-15/17:53:48",683.182
"2023-03-15/17:53:51",719.373
"2023-03-15/17:53:55",718.365
"2023-03-15/17:53:58",719.263
"2023-03-15/17:54:02",715.617
"2023-03-15/17:54:05",721.281
"2023-03-15/17:54:09",720.286
"2023-03-15/17:54:12",720.269
"2023-03-15/17:54:16",660.914
"2023-03-15/17:54:19",646.095
"2023-03-15/17:54:23",683.393
"2023-03-15/17:54:26",721.560
"2023-03-15/17:54:30",728.967
"2023-03-15/17:54:33",679.408
"2023-03-15/17:54:37",770.118
"2023-03-15/17:54:40",720.374
"2023-03-15/17:54:44",718.666
"2023-03-15/17:54:47",718.622
"2023-03-15/17:54:51",717.783
"2023-03-15/17:54:54",718.446
"2023-03-15/17:54:58",722.152
"2023-03-15/17:55:01",717.761
"2023-03-15/17:55:05",719.672
"2023-03-15/17:55:08",719.849
"2023-03-15/17:55:12",718.727
"2023-03-15/17:55:15",676.194
"2023-03-15/17:55:19",715.849
"2023-03-15/17:55:22",716.498
"2023-03-15/17:55:26",719.096
"2023-03-15/17:55:29",721.303
"2023-03-15/17:55:33",719.533
"2023-03-15/17:55:36",720.093
"2023-03-15/17:55:40",722.844
"2023-03-15/17:55:43",718.769
"2023-03-15/17:55:47",719.677
"2023-03-15/17:55:50",716.203
"2023-03-15/17:55:54",729.563
"2023-03-15/17:55:57",722.156
"2023-03-15/17:56:01",717.089
"2023-03-15/17:56:04",723.291
"2023-03-15/17:56:08",722.402
"2023-03-15/17:56:11",725.136
"2023-03-15/17:56:15",719.775
"2023-03-15/17:56:18",717.484
"2023-03-15/17:56:22",722.520
"2023-03-15/17:56:25",721.253
"2023-03-15/17:56:29",717.257
"2023-03-15/17:56:32",720.071
"2023-03-15/17:56:36",719.765
"2023-03-15/17:56:39",718.736
"2023-03-15/17:56:43",720.681
"2023-03-15/17:56:46",718.221
"2023-03-15/17:56:50",715.608
"2023-03-15/17:56:53",726.107
"2023-03-15/17:56:57",719.600
"2023-03-15/17:57:00",740.436
"2023-03-15/17:57:04",806.362
"2023-03-15/17:57:07",752.696
"2023-03-15/17:57:11",682.428
"2023-03-15/17:57:14",721.267
"2023-03-15/17:57:18",802.815
"2023-03-15/17:57:21",810.462
"2023-03-15/17:57:25",810.438
"2023-03-15/17:57:28",815.487
"2023-03-15/17:57:32",814.356
"2023-03-15/17:57:35",807.353
"2023-03-15/17:57:39",746.410
"2023-03-15/17:57:42",733.540
"2023-03-15/17:57:46",725.489
"2023-03-15/17:57:49",718.998
"2023-03-15/17:57:53",721.508
"2023-03-15/17:57:56",649.267
"2023-03-15/17:58:00",724.635
"2023-03-15/17:58:03",721.163
"2023-03-15/17:58:07",718.394
